timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label
5.45,1145244.431159080,29,3,3,3,0,-3.3900,0.5800,-1.1100,5.2300,-0.8800,3.3100,-5.3125,7.1250,5.0625,0.45996093750000,0.52612304687500,0.67022705078125,-0.24987792968750,39.5625,55.3750,70.0000,-8.6200,1.4600,-4.4300,moving
5.46,1145244.431159080,29,3,3,3,0,-3.6600,0.4800,-0.8900,4.9600,-0.9800,3.5400,-6.0000,4.1875,3.3750,0.46008300781250,0.52612304687500,0.67034912109375,-0.24920654296875,38.8750,55.0000,69.5625,-8.6200,1.4700,-4.4300,moving
5.47,1145244.446281273,29,3,3,3,0,-4.9700,0.1200,-0.3900,3.6400,-1.3500,4.0300,-5.5000,-1.8750,2.1875,0.46051025390625,0.52600097656250,0.67028808593750,-0.24884033203125,38.8750,55.0000,69.5625,-8.6200,1.4700,-4.4300,moving
5.48,1145244.446281273,29,3,3,3,0,-5.9500,0.0500,-0.6000,2.6700,-1.4200,3.8000,-3.8750,-12.0625,1.1250,0.46142578125000,0.52569580078125,0.66986083984375,-0.24914550781250,38.8750,55.0000,69.5625,-8.6300,1.4800,-4.4100,moving
5.49,1145244.460257184,29,3,3,3,0,-5.9500,0.0500,-0.6000,2.6700,-1.4200,3.8000,-3.8750,-12.0625,1.1250,0.46142578125000,0.52569580078125,0.66986083984375,-0.24914550781250,38.8750,55.0000,69.5625,-8.6300,1.4800,-4.4100,moving
5.49,1145244.460257184,29,3,3,3,0,-7.4300,0.0600,-1.1300,1.2200,-1.4200,3.2200,-3.0000,-32.1250,0.1250,0.46343994140625,0.52484130859375,0.66864013671875,-0.25042724609375,38.8750,55.0000,69.5625,-8.6500,1.4800,-4.3600,moving
5.50,1145244.476929913,29,3,3,3,0,-9.3200,0.1500,-1.7400,-0.6200,-1.3300,2.5200,-4.6250,-61.3125,-2.3125,0.46716308593750,0.52319335937500,0.66632080078125,-0.25305175781250,38.8750,55.0000,69.5625,-8.7000,1.4800,-4.2700,moving
5.51,1145244.476929913,29,3,3,3,0,-13.1200,0.6000,-3.9600,-4.3500,-0.8700,0.1600,-6.5625,-91.7500,-5.8750,0.47265625000000,0.52050781250000,0.66302490234375,-0.25708007812500,38.8750,56.0625,71.5625,-8.7700,1.4800,-4.1200,moving
5.52,1145244.494980206,29,3,3,3,0,-14.7400,0.9800,-6.4000,-5.8800,-0.4800,-2.4700,-5.0625,-125.6250,-10.5625,0.47985839843750,0.51684570312500,0.65838623046875,-0.26293945312500,38.8750,56.0625,71.5625,-8.8600,1.4600,-3.9300,moving
5.53,1145244.494980206,29,3,3,3,0,-17.2100,1.2100,-10.2700,-8.2400,-0.2400,-6.5900,-15.8125,-157.8125,-13.4375,0.48931884765625,0.51171875000000,0.65264892578125,-0.26965332031250,38.8750,56.0625,71.5625,-8.9700,1.4500,-3.6800,moving
5.54,1145244.520869855,29,3,3,3,0,-23.1600,1.9200,-12.2700,-14.0800,0.4700,-8.8800,-38.0000,-182.0625,-19.8750,0.50085449218750,0.50463867187500,0.64660644531250,-0.27642822265625,38.8750,56.0625,71.5625,-9.0800,1.4500,-3.3800,moving
5.55,1145244.520869855,29,3,3,3,0,-27.9100,3.2900,-10.5100,-18.7400,1.8400,-7.3500,-50.0625,-132.6250,-20.5000,0.51000976562500,0.49804687500000,0.64288330078125,-0.28033447265625,38.8750,56.0625,71.5625,-9.1600,1.4400,-3.1600,moving
5.56,1145244.534708234,29,3,3,3,0,-31.0900,4.9200,-9.4000,-21.9000,3.4900,-6.2900,-24.9375,-31.4375,-17.2500,0.51239013671875,0.49517822265625,0.64282226562500,-0.28106689453125,40.3750,56.0625,69.6875,-9.1900,1.4300,-3.1000,moving
5.57,1145244.534708234,29,3,3,3,0,-27.7800,4.8200,-8.5600,-18.6100,3.4100,-5.3800,4.8125,44.6875,-15.3125,0.50927734375000,0.49560546875000,0.64538574218750,-0.28009033203125,40.3750,56.0625,69.6875,-9.1600,1.4000,-3.1800,moving
5.58,1145244.551144228,29,3,3,3,0,-24.0500,3.8000,-6.4400,-14.9100,2.4100,-3.1700,-1.9375,57.5000,-6.4375,0.50598144531250,0.49658203125000,0.64825439453125,-0.27783203125000,40.3750,56.0625,69.6875,-9.1300,1.3900,-3.2700,moving
5.59,1145244.551144228,29,3,3,3,0,-23.5300,4.0900,-7.0700,-14.4100,2.6900,-3.7500,-16.3125,31.2500,-2.9375,0.50482177734375,0.49645996093750,0.65014648437500,-0.27569580078125,40.3750,56.0625,69.6875,-9.1200,1.4000,-3.3100,moving
5.60,1145244.580873843,29,3,3,3,0,-22.6800,4.5300,-7.7000,-13.5700,3.1200,-4.3500,-23.6250,25.5000,-2.6875,0.50433349609375,0.49584960937500,0.65197753906250,-0.27331542968750,40.3750,56.0625,69.6875,-9.1000,1.4000,-3.3500,moving
5.61,1145244.580873843,29,3,3,3,0,-21.6900,4.9600,-8.0400,-12.6200,3.5400,-4.6000,-15.8125,56.5000,-1.6875,0.50177001953125,0.49639892578125,0.65490722656250,-0.27008056640625,40.3750,56.1875,69.2500,-9.0700,1.4100,-3.4300,moving
5.62,1145244.595730613,29,3,3,3,0,-18.5000,3.9400,-6.0500,-9.4900,2.5200,-2.4500,-5.5625,99.8750,0.5625,0.49633789062500,0.49853515625000,0.65936279296875,-0.26538085937500,40.3750,56.1875,69.2500,-9.0100,1.4200,-3.5900,moving
5.63,1145244.595730613,29,3,3,3,0,-16.8600,3.7300,-5.2200,-7.9200,2.3000,-1.4400,-0.6875,117.8750,2.2500,0.48956298828125,0.50128173828125,0.66430664062500,-0.26013183593750,40.3750,56.1875,69.2500,-8.9300,1.4200,-3.7700,moving
5.64,1145244.611071312,29,3,3,3,0,-14.7800,3.6900,-4.7500,-5.9300,2.2600,-0.7900,-2.4375,116.3125,3.6250,0.48303222656250,0.50402832031250,0.66912841796875,-0.25469970703125,40.3750,56.1875,69.2500,-8.8500,1.4300,-3.9500,moving
5.65,1145244.611071312,29,3,3,3,0,-12.9100,3.5300,-4.3300,-4.1300,2.0900,-0.1900,-2.7500,115.3750,6.6250,0.47656250000000,0.50683593750000,0.67376708984375,-0.24920654296875,40.3750,56.1875,69.2500,-8.7700,1.4400,-4.1300,moving
5.66,1145244.641642886,29,3,3,3,0,-9.1300,2.8100,-3.4700,-0.4500,1.3500,0.8400,-1.6250,122.8750,9.2500,0.46954345703125,0.50994873046875,0.67840576171875,-0.24328613281250,40.0000,55.5000,70.7500,-8.6800,1.4500,-4.3200,moving
5.67,1145244.641642886,29,3,3,3,0,-7.6000,2.4500,-3.0100,0.9700,0.9700,1.5000,-2.2500,136.3750,11.7500,0.46185302734375,0.51342773437500,0.68347167968750,-0.23657226562500,40.0000,55.5000,70.7500,-8.5700,1.4700,-4.5200,moving
5.68,1145244.655752261,29,3,3,3,0,-5.8700,2.0700,-2.3200,2.5800,0.5700,2.4000,-1.3750,139.2500,13.0625,0.45385742187500,0.51696777343750,0.68847656250000,-0.22973632812500,40.0000,55.5000,70.7500,-8.4500,1.4900,-4.7300,moving
5.69,1145244.655752261,29,3,3,3,0,-4.4200,1.6200,-1.9000,3.9000,0.1000,3.0300,0.1875,141.0625,14.3750,0.44561767578125,0.52062988281250,0.69335937500000,-0.22277832031250,40.0000,55.5000,70.7500,-8.3300,1.5200,-4.9300,moving
5.70,1145244.670534894,29,3,3,3,0,-1.7800,0.8400,-1.0600,6.4100,-0.6900,4.0900,-0.3750,147.3125,14.5625,0.43695068359375,0.52429199218750,0.69836425781250,-0.21551513671875,40.0000,55.5000,70.7500,-8.2000,1.5400,-5.1500,moving
5.71,1145244.670534894,29,3,3,3,0,-0.2600,0.7100,-0.5400,7.8000,-0.8500,4.8100,-1.6875,149.3750,13.5000,0.42816162109375,0.52783203125000,0.70343017578125,-0.20800781250000,39.5000,54.0000,73.5000,-8.0600,1.5600,-5.3600,moving
5.72,1145244.701484886,29,3,3,3,0,1.2700,0.7300,-0.5600,9.1900,-0.8400,5.0000,-2.4375,145.6875,12.7500,0.41955566406250,0.53112792968750,0.70825195312500,-0.20068359375000,39.5000,54.0000,73.5000,-7.9100,1.5800,-5.5600,moving
5.73,1145244.701484886,29,3,3,3,0,2.1500,0.2000,0.7000,9.9300,-1.3800,6.4500,0.0000,134.2500,8.1875,0.41137695312500,0.53393554687500,0.71270751953125,-0.19415283203125,39.5000,54.0000,73.5000,-7.7800,1.5900,-5.7400,moving
5.74,1145244.716266421,29,3,3,3,0,2.6800,-0.5300,1.2300,10.3300,-2.1300,7.1500,2.8125,131.8750,3.2500,0.40307617187500,0.53643798828125,0.71716308593750,-0.18804931640625,39.5000,54.0000,73.5000,-7.6400,1.5900,-5.9200,moving
5.75,1145244.716266421,29,3,3,3,0,2.6800,-0.5300,1.2300,10.3300,-2.1300,7.1500,2.8125,131.8750,3.2500,0.40307617187500,0.53643798828125,0.71716308593750,-0.18804931640625,39.5000,54.0000,73.5000,-7.6400,1.5900,-5.9200,moving
5.75,1145244.730669945,29,3,3,3,0,3.5600,-1.0900,1.9700,11.0700,-2.6800,8.0700,6.4375,128.9375,2.6250,0.39477539062500,0.53894042968750,0.72143554687500,-0.18231201171875,39.5000,54.0000,73.5000,-7.5100,1.5900,-6.0900,moving
5.76,1145244.730669945,29,3,3,3,0,4.3900,-1.7600,2.9400,11.7900,-3.3400,9.1700,12.1250,101.8125,2.8125,0.38781738281250,0.54113769531250,0.72460937500000,-0.17816162109375,38.5000,53.2500,73.5000,-7.4000,1.5800,-6.2300,moving
5.77,1145244.745234113,29,3,3,3,0,5.0900,-2.1000,3.8900,12.4600,-3.6700,10.1700,10.5625,36.8750,-2.7500,0.38494873046875,0.54187011718750,0.72576904296875,-0.17718505859375,38.5000,53.2500,73.5000,-7.3600,1.5600,-6.2800,moving
5.78,1145244.745234113,29,3,3,3,0,4.8600,-1.8300,4.6100,12.2900,-3.3900,10.8200,-3.5625,-56.1250,-12.6875,0.38848876953125,0.54010009765625,0.72454833984375,-0.18005371093750,38.5000,53.2500,73.5000,-7.4200,1.5500,-6.2100,moving
5.79,1145244.760775169,29,3,3,3,0,4.5800,-1.6600,5.5000,12.1600,-3.2100,11.5300,-11.2500,-140.2500,-14.6250,0.39764404296875,0.53649902343750,0.72058105468750,-0.18640136718750,38.5000,53.2500,73.5000,-7.5800,1.5400,-6.0200,moving
5.80,1145244.760775169,29,3,3,3,0,3.3500,-1.3000,5.9400,11.1100,-2.8400,11.7400,-7.1250,-172.5625,-11.8750,0.40856933593750,0.53265380859375,0.71520996093750,-0.19445800781250,38.5000,53.2500,73.5000,-7.7600,1.5400,-5.7900,moving
5.81,1145244.791056582,29,3,3,3,0,0.1100,-0.8900,4.5800,8.0200,-2.4400,10.1800,-17.0625,-139.1250,-9.3750,0.41790771484375,0.52905273437500,0.71093750000000,-0.20013427734375,36.7500,53.6875,73.7500,-7.9000,1.5400,-5.5900,moving
5.82,1145244.791056582,29,3,3,3,0,-0.8700,-0.6000,3.6100,7.1100,-2.1600,9.0700,-27.1250,-89.5000,-7.1875,0.42456054687500,0.52606201171875,0.70843505859375,-0.20288085937500,36.7500,53.6875,73.7500,-7.9900,1.5600,-5.4600,moving
5.83,1145244.805056582,29,3,3,3,0,-1.3000,-0.1500,2.9600,6.7300,-1.7300,8.3500,-29.0000,-49.1875,-4.0625,0.42889404296875,0.52380371093750,0.70727539062500,-0.20349121093750,36.7500,53.6875,73.7500,-8.0400,1.5800,-5.3800,moving
5.84,1145244.805056582,29,3,3,3,0,-1.2900,0.5000,2.0600,6.7600,-1.0900,7.4100,-20.9375,-23.6875,1.1875,0.43133544921875,0.52270507812500,0.70672607421875,-0.20324707031250,36.7500,53.6875,73.7500,-8.0600,1.6000,-5.3400,moving
5.85,1145244.835728009,29,3,3,3,0,-0.4900,1.5600,-0.4100,7.5700,-0.0500,4.9000,-12.1250,-17.6250,3.2500,0.43304443359375,0.52209472656250,0.70611572265625,-0.20318603515625,36.7500,53.6875,73.7500,-8.0700,1.6200,-5.3100,moving
5.86,1145244.835728009,29,3,3,3,0,-0.4500,2.0400,-1.7900,7.6400,0.4100,3.4800,-9.7500,-29.6875,2.6250,0.43536376953125,0.52136230468750,0.70501708984375,-0.20385742187500,38.5625,52.8750,73.7500,-8.1000,1.6300,-5.2700,moving
5.87,1145244.850350039,29,3,3,3,0,-0.8100,2.2000,-2.6000,7.3300,0.5400,2.5900,-22.8750,-45.8125,1.9375,0.43927001953125,0.51977539062500,0.70361328125000,-0.20446777343750,38.5625,52.8750,73.7500,-8.1400,1.6500,-5.2000,moving
5.88,1145244.850350039,29,3,3,3,0,-3.1700,1.7600,-3.1200,5.0100,0.0700,1.9900,-45.0625,-45.4375,-0.1875,0.44415283203125,0.51727294921875,0.70263671875000,-0.20373535156250,38.5625,52.8750,73.7500,-8.1800,1.6900,-5.1200,moving
5.89,1145244.865618634,29,3,3,3,0,-4.1300,2.0800,-3.2700,4.0700,0.3300,1.7900,-65.3750,-24.3125,-1.3125,0.44854736328125,0.51416015625000,0.70288085937500,-0.20086669921875,38.5625,52.8750,73.7500,-8.2000,1.7500,-5.0600,moving
5.90,1145244.865618634,29,3,3,3,0,-5.7100,2.0700,-3.2400,2.4900,0.2500,1.7800,-74.0625,-5.2500,-2.7500,0.45214843750000,0.51098632812500,0.70410156250000,-0.19665527343750,38.5625,52.8750,73.7500,-8.2100,1.8100,-5.0300,moving
5.91,1145244.880119001,29,3,3,3,0,-8.1100,1.6200,-3.7900,0.1000,-0.2300,1.2000,-62.3125,-6.1250,-3.8750,0.45526123046875,0.50817871093750,0.70507812500000,-0.19329833984375,39.0625,53.2500,72.8750,-8.2200,1.8600,-5.0000,moving
5.92,1145244.880119001,29,3,3,3,0,-16.4200,1.5300,-7.8800,-8.1800,-0.3400,-2.9100,-29.8125,-20.3125,-7.3750,0.45776367187500,0.50622558593750,0.70507812500000,-0.19262695312500,39.0625,53.2500,72.8750,-8.2400,1.8800,-4.9600,moving
5.93,1145244.910992536,29,3,3,3,0,-20.2300,3.1800,-15.3500,-11.9800,1.3300,-10.3800,22.3750,-1.7500,-7.7500,0.45672607421875,0.50659179687500,0.70495605468750,-0.19439697265625,39.0625,53.2500,72.8750,-8.2400,1.8500,-4.9700,moving
5.94,1145244.910992536,29,3,3,3,0,-20.4200,5.6900,-19.3800,-12.1000,3.8900,-14.5100,47.0625,-84.6875,-9.8125,0.45971679687500,0.50640869140625,0.70117187500000,-0.20141601562500,39.0625,53.2500,72.8750,-8.3200,1.7900,-4.8600,moving
5.95,1145244.926942161,29,3,3,3,0,-17.7100,2.2300,-12.3800,-9.2400,0.4800,-7.7600,17.6875,-175.0000,-20.8125,0.46917724609375,0.50268554687500,0.69470214843750,-0.21105957031250,39.0625,53.2500,72.8750,-8.4700,1.7500,-4.6100,moving
5.96,1145244.926942161,29,3,3,3,0,-26.4100,5.0700,-13.2800,-17.8200,3.3600,-8.8800,32.2500,-151.2500,-12.3750,0.47668457031250,0.50042724609375,0.68835449218750,-0.22015380859375,37.2500,52.8750,72.8750,-8.5900,1.7000,-4.3900,moving
5.97,1145244.955697207,29,3,3,3,0,-30.9900,6.6500,-16.0200,-22.3000,4.9800,-11.8000,8.2500,-119.9375,-16.8750,0.48321533203125,0.49743652343750,0.68389892578125,-0.22656250000000,37.2500,52.8750,72.8750,-8.6900,1.6700,-4.2200,moving
5.98,1145244.955697207,29,3,3,3,0,-34.5700,7.3600,-15.8600,-25.7900,5.7200,-11.8100,0.0000,-112.5625,-20.4375,0.48950195312500,0.49395751953125,0.68005371093750,-0.23229980468750,37.2500,52.8750,72.8750,-8.7700,1.6400,-4.0400,moving
5.99,1145244.970434430,29,3,3,3,0,-35.6800,7.1400,-14.0400,-26.8400,5.5200,-10.1000,10.7500,-73.8750,-11.6875,0.49316406250000,0.49224853515625,0.67712402343750,-0.23663330078125,37.2500,52.8750,72.8750,-8.8300,1.6100,-3.9300,moving
6.00,1145244.970434430,29,3,3,3,0,-29.5000,6.3000,-13.4800,-20.6600,4.6800,-9.5700,3.5000,-20.8750,2.9375,0.49432373046875,0.49212646484375,0.67602539062500,-0.23760986328125,37.2500,52.8750,72.8750,-8.8400,1.6200,-3.9000,moving
6.01,1145244.985245099,29,3,3,3,0,-29.5000,6.3000,-13.4800,-20.6600,4.6800,-9.5700,3.5000,-20.8750,2.9375,0.49432373046875,0.49212646484375,0.67602539062500,-0.23760986328125,37.2500,52.8750,72.8750,-8.8400,1.6200,-3.9000,moving
6.01,1145244.985245099,29,3,3,3,0,-25.4500,6.6600,-12.9100,-16.6200,5.0300,-8.9700,6.5625,19.1875,10.2500,0.49310302734375,0.49340820312500,0.67626953125000,-0.23669433593750,37.5625,54.6875,72.3750,-8.8300,1.6300,-3.9300,moving
6.02,1145244.999919741,29,3,3,3,0,-21.5100,6.7400,-11.1300,-12.7100,5.1000,-7.1300,10.3750,40.1250,9.4375,0.49047851562500,0.49523925781250,0.67736816406250,-0.23516845703125,37.5625,54.6875,72.3750,-8.8000,1.6300,-4.0000,moving
6.03,1145244.999919741,29,3,3,3,0,-16.1500,4.2400,-7.7900,-7.3700,2.6000,-3.7500,9.2500,27.3125,3.9375,0.48858642578125,0.49645996093750,0.67816162109375,-0.23437500000000,37.5625,54.6875,72.3750,-8.7800,1.6300,-4.0400,moving
6.04,1145245.015921613,29,3,3,3,0,-13.4200,3.7800,-7.5400,-4.6700,2.1400,-3.4300,16.2500,39.9375,6.3125,0.48565673828125,0.49835205078125,0.67926025390625,-0.23333740234375,37.5625,54.6875,72.3750,-8.7500,1.6300,-4.1100,moving
6.05,1145245.015921613,29,3,3,3,0,-12.0700,2.8700,-6.5600,-3.3800,1.2300,-2.3400,8.8125,73.0000,2.4375,0.48095703125000,0.50030517578125,0.68206787109375,-0.23059082031250,37.5625,54.6875,72.3750,-8.6900,1.6300,-4.2200,moving
6.06,1145245.045523175,29,3,3,3,0,-10.0300,2.3400,-5.3000,-1.4100,0.7200,-0.9200,19.5000,98.8750,-1.4375,0.47418212890625,0.50305175781250,0.68585205078125,-0.22747802734375,38.0000,54.0000,71.5625,-8.6200,1.6100,-4.3800,moving
6.07,1145245.045523175,29,3,3,3,0,-6.6600,0.7700,-3.2600,1.8700,-0.8100,1.2800,27.8750,106.8750,-4.2500,0.46649169921875,0.50604248046875,0.68988037109375,-0.22460937500000,38.0000,54.0000,71.5625,-8.5400,1.5900,-4.5400,moving
6.08,1145245.060092186,29,3,3,3,0,-5.2700,0.4300,-2.3100,3.1700,-1.1300,2.4000,17.8125,113.4375,-4.0000,0.45874023437500,0.50872802734375,0.69427490234375,-0.22082519531250,38.0000,54.0000,71.5625,-8.4400,1.5700,-4.7200,moving
6.09,1145245.060092186,29,3,3,3,0,-4.1100,0.3500,-1.6400,4.2200,-1.2000,3.2600,8.3125,123.2500,-1.2500,0.45086669921875,0.51129150390625,0.69903564453125,-0.21588134765625,38.0000,54.0000,71.5625,-8.3400,1.5600,-4.9000,moving
6.10,1145245.094394798,29,3,3,3,0,-2.9100,0.1700,-1.1100,5.3100,-1.3700,3.9700,6.4375,129.2500,-0.4375,0.44268798828125,0.51397705078125,0.70397949218750,-0.21044921875000,38.0000,54.0000,71.5625,-8.2300,1.5500,-5.0900,moving
6.11,1145245.094394798,29,3,3,3,0,-0.7100,0.0600,0.0100,7.4000,-1.4800,5.2800,8.2500,127.3125,-3.0000,0.43438720703125,0.51641845703125,0.70880126953125,-0.20538330078125,37.1875,54.0000,72.3750,-8.1100,1.5400,-5.2700,moving
6.12,1145245.099849103,29,3,3,3,0,0.6100,-0.1700,0.3600,8.6100,-1.6800,5.8100,15.0625,124.6875,-8.6875,0.42584228515625,0.51867675781250,0.71362304687500,-0.20098876953125,37.1875,54.0000,72.3750,-8.0000,1.5100,-5.4500,moving
6.13,1145245.099849103,29,3,3,3,0,2.8900,-0.9600,0.6000,10.7800,-2.4400,6.2300,22.6250,120.3125,-10.8125,0.41711425781250,0.52093505859375,0.71813964843750,-0.19738769531250,37.1875,54.0000,72.3750,-7.8900,1.4800,-5.6300,moving
6.14,1145245.120750755,29,3,3,3,0,4.8000,-0.6500,1.3700,12.5800,-2.0900,7.1600,32.5625,111.0625,-9.1875,0.40850830078125,0.52337646484375,0.72198486328125,-0.19470214843750,37.1875,54.0000,72.3750,-7.7800,1.4300,-5.7900,moving
6.15,1145245.120750755,29,3,3,3,0,6.7800,-0.6400,2.0900,14.4900,-2.0000,7.9900,55.5625,73.9375,-16.6875,0.40100097656250,0.52557373046875,0.72442626953125,-0.19537353515625,37.1875,54.0000,72.3750,-7.7100,1.3500,-5.9000,moving
6.16,1145245.135397524,29,3,3,3,0,7.3400,-1.4400,2.6300,15.0400,-2.6800,8.5700,87.7500,13.8750,-23.4375,0.39569091796875,0.52740478515625,0.72448730468750,-0.20111083984375,36.7500,53.2500,73.5625,-7.7000,1.2300,-5.9400,moving
6.17,1145245.135397524,29,3,3,3,0,7.9800,-2.5700,3.3900,15.7400,-3.6200,9.2900,139.0625,-53.2500,-32.1250,0.39208984375000,0.52917480468750,0.72161865234375,-0.21343994140625,36.7500,53.2500,73.5625,-7.7600,1.0400,-5.8900,moving
6.18,1145245.150395938,29,3,3,3,0,7.3600,-3.9200,5.4200,15.1900,-4.7800,11.2700,128.5000,-51.0000,-38.7500,0.38861083984375,0.53015136718750,0.71917724609375,-0.22515869140625,36.7500,53.2500,73.5625,-7.8200,0.8600,-5.8500,moving
6.19,1145245.150395938,29,3,3,3,0,5.0200,-2.4400,8.0300,12.8600,-3.2100,13.8700,72.9375,-15.4375,-20.6250,0.38580322265625,0.53100585937500,0.71820068359375,-0.23114013671875,36.7500,53.2500,73.5625,-7.8400,0.7600,-5.8300,moving
6.20,1145245.180515811,29,3,3,3,0,2.0300,-1.4200,8.3800,9.9100,-2.1600,14.1700,9.5625,-37.7500,-8.5625,0.38751220703125,0.53002929687500,0.71710205078125,-0.23376464843750,36.7500,53.2500,73.5625,-7.8800,0.7400,-5.7800,moving
6.21,1145245.180515811,29,3,3,3,0,0.3200,-0.8800,6.7700,8.3100,-1.6500,12.4100,-24.9375,-107.1875,-0.9375,0.39538574218750,0.52691650390625,0.71398925781250,-0.23718261718750,36.3750,56.1875,75.0000,-7.9800,0.7600,-5.6300,moving
6.22,1145245.195497988,29,3,3,3,0,-1.5200,-0.6300,4.6400,6.6100,-1.4300,10.0400,-30.1875,-164.8125,7.2500,0.40710449218750,0.52282714843750,0.70849609375000,-0.24261474609375,36.3750,56.1875,75.0000,-8.1400,0.8000,-5.4000,moving
6.23,1145245.195497988,29,3,3,3,0,-2.3700,0.2200,3.5900,5.9200,-0.6300,8.7500,-28.2500,-162.5625,16.4375,0.41876220703125,0.51934814453125,0.70251464843750,-0.24768066406250,36.3750,56.1875,75.0000,-8.2900,0.8500,-5.1600,moving
6.24,1145245.227322289,29,3,3,3,0,-3.1300,1.3800,1.5100,5.2600,0.4700,6.4900,-25.3750,-123.6250,21.0000,0.42791748046875,0.51702880859375,0.69757080078125,-0.25097656250000,36.3750,56.1875,75.0000,-8.3900,0.9000,-4.9700,moving
6.25,1145245.227322289,29,3,3,3,0,-2.4500,1.2900,0.0300,6.0100,0.3100,4.8700,-43.6875,-83.7500,21.4375,0.43548583984375,0.51483154296875,0.69439697265625,-0.25128173828125,36.3750,56.1875,75.0000,-8.4600,0.9700,-4.8400,moving
6.26,1145245.232940534,29,3,3,3,0,-2.4500,1.2900,0.0300,6.0100,0.3100,4.8700,-43.6875,-83.7500,21.4375,0.43548583984375,0.51483154296875,0.69439697265625,-0.25128173828125,36.3750,56.1875,75.0000,-8.4600,0.9700,-4.8400,moving
6.26,1145245.232940534,29,3,3,3,0,-0.4800,0.8000,-2.3600,8.0000,-0.2700,2.4300,-81.5625,-25.9375,20.7500,0.44116210937500,0.51239013671875,0.69421386718750,-0.24670410156250,37.8750,56.1875,73.0625,-8.4800,1.0700,-4.7900,moving
6.27,1145245.271804548,29,3,3,3,0,-0.9700,0.9400,-3.2700,7.4800,-0.2500,1.5300,-113.2500,25.3750,21.6250,0.44512939453125,0.50988769531250,0.69665527343750,-0.23785400390625,37.8750,56.1875,73.0625,-8.4600,1.2000,-4.8100,moving
6.28,1145245.271804548,29,3,3,3,0,-2.3000,1.4900,-4.5400,6.1100,0.1500,0.3000,-125.3750,46.2500,20.1250,0.44830322265625,0.50714111328125,0.70007324218750,-0.22741699218750,37.8750,56.1875,73.0625,-8.4100,1.3300,-4.8500,moving
6.29,1145245.279636620,29,3,3,3,0,-3.8200,2.9800,-8.4700,4.5500,1.5100,-3.6000,-133.2500,35.5625,16.7500,0.45233154296875,0.50366210937500,0.70330810546875,-0.21704101562500,37.8750,56.1875,73.0625,-8.3800,1.4700,-4.8600,moving
6.30,1145245.279636620,29,3,3,3,0,-5.5800,0.8900,-19.0700,2.8100,-0.7000,-14.2800,-135.3125,-23.6875,8.5000,0.45989990234375,0.49835205078125,0.70452880859375,-0.20941162109375,37.8750,56.1875,73.0625,-8.4000,1.6000,-4.7900,moving
6.31,1145245.285703229,29,3,3,3,0,-8.8000,4.4500,-12.2900,-0.3000,2.8400,-7.6700,-6.7500,-118.2500,4.6250,0.46746826171875,0.49615478515625,0.69964599609375,-0.21392822265625,37.7500,55.0625,75.8750,-8.4900,1.6100,-4.6200,moving
6.32,1145245.285703229,29,3,3,3,0,-12.4500,3.4500,-3.5500,-3.8800,1.8800,0.9400,63.4375,-91.3125,6.0000,0.47039794921875,0.49737548828125,0.69445800781250,-0.22149658203125,37.7500,55.0625,75.8750,-8.5600,1.5700,-4.5000,moving
6.33,1145245.317617455,29,3,3,3,0,-16.9900,3.8600,-5.0700,-8.3800,2.3300,-0.6300,56.8750,-51.5625,-2.9375,0.47100830078125,0.49853515625000,0.69134521484375,-0.22729492187500,37.7500,55.0625,75.8750,-8.6000,1.5200,-4.4400,moving
6.34,1145245.317617455,29,3,3,3,0,-31.7000,5.5400,-9.3300,-22.9700,4.0400,-5.1300,41.4375,-165.4375,0.6875,0.47912597656250,0.49694824218750,0.68359375000000,-0.23693847656250,37.7500,55.0625,75.8750,-8.7300,1.4900,-4.2000,moving
6.35,1145245.331792178,29,3,3,3,0,-34.6400,3.4200,-13.4700,-25.7300,1.9400,-9.6600,-42.0625,-250.9375,-26.5625,0.49523925781250,0.48834228515625,0.67498779296875,-0.24633789062500,37.7500,55.0625,75.8750,-8.9100,1.4800,-3.8000,moving
6.36,1145245.331792178,29,3,3,3,0,-39.5100,4.7700,-20.3100,-30.4900,3.2600,-16.7500,-67.3125,-146.8750,-14.5625,0.50640869140625,0.48132324218750,0.67065429687500,-0.24920654296875,38.0625,54.6875,73.5000,-9.0100,1.5000,-3.5500,moving
6.37,1145245.345594627,29,3,3,3,0,-35.1100,5.9900,-7.8000,-26.1100,4.5100,-4.1900,40.3125,25.0000,2.1875,0.50329589843750,0.48382568359375,0.67077636718750,-0.25042724609375,38.0625,54.6875,73.5000,-8.9900,1.4800,-3.6000,moving
6.38,1145245.345594627,29,3,3,3,0,-30.4600,3.3700,-6.1400,-21.5000,1.8900,-2.4200,43.1250,61.4375,17.0625,0.49822998046875,0.48803710937500,0.67181396484375,-0.24957275390625,38.0625,54.6875,73.5000,-8.9500,1.4800,-3.7100,moving
6.39,1145245.376338646,29,3,3,3,0,-26.9400,4.8600,-8.0300,-17.9800,3.3500,-4.3400,-3.2500,-15.0000,17.4375,0.49963378906250,0.48858642578125,0.67047119140625,-0.24926757812500,38.0625,54.6875,73.5000,-8.9500,1.5000,-3.6900,moving
