timestamp,User,accelX,accelY,accelZ,gyroX,gyroY,gyroZ,Activity
0.618181641,1,0.035459071,-0.015923545,-0.014013328,-0.022992713,-0.006940093,-0.004266831,Walk
0.628145752,1,0.032976606,-0.01257365,-0.004554595,-0.017638428,-0.004315814,0.00029037,Walk
0.638108887,1,0.039534649,0.028121348,0.014577976,-0.017409952,0.005657048,0.0033849,Walk
0.648072754,1,0.031366468,0.015555297,0.001959902,-0.020010263,0.005380879,0.005329274,Walk
0.658035889,1,0.014415187,0.011927169,0.001639584,-0.021742625,-0.00310381,0.001269614,Walk
0.667999756,1,0.041017435,0.006300561,-0.014629414,-0.024488878,-0.017091796,-0.003723014,Walk
0.677962891,1,0.058148676,0.020628947,-0.038390229,-0.023607148,-0.024957696,-0.004729192,Walk
0.687927002,1,0.061693509,0.039199207,-0.042570729,-0.021200715,-0.02061408,-0.002066297,Walk
0.697889648,1,0.051829848,0.050068976,-0.058636313,-0.018934313,-0.00905699,0.001067334,Walk
0.707854004,1,0.052164414,0.051599839,-0.070834116,-0.011048426,-0.010217596,0.011514382,Walk
0.71781665,1,0.067689242,0.041463645,-0.031550154,-0.008659873,-0.011559237,0.002994983,Walk
0.727779785,1,-0.07613098,-0.005536007,-0.040721302,-0.005499501,-0.007143183,-0.005305823,Walk
0.737743652,1,-0.051714113,0.049847442,-0.006074351,-0.001079723,-0.004179112,-0.003142331,Walk
0.747706787,1,0.05171119,0.02528934,-0.047870005,0.008527098,-0.002155908,0.002859901,Walk
0.757670898,1,0.051618105,0.012294249,-0.064568042,0.010214766,-0.006897533,0.002967792,Walk
0.767633789,1,0.015788229,0.02142565,0.025122166,0.005466883,-0.00709514,0.001176816,Walk
0.7775979,1,0.026978169,0.047861821,0.041110594,0.000199926,-0.010014097,0.001790642,Walk
0.787560791,1,0.058814958,0.048712885,-0.009334815,0.001288094,-0.013348908,0.00150089,Walk
0.797524902,1,0.075369421,0.048697688,-0.081232176,0.008844016,-0.014249043,0.0026301,Walk
0.807487793,1,0.06539609,0.04277122,-0.100181207,0.017816473,-0.015381152,0.007894903,Walk
0.817451904,1,0.054295727,-0.010729484,-0.079219667,0.019561104,-0.015021653,0.008158762,Walk
0.827414795,1,0.020822131,-0.025150808,-0.042181438,0.012502396,-0.012773945,0.0097508,Walk
0.83737793,1,0.019624592,0.023000352,-0.039092824,0.008608853,-0.00973396,0.013907433,Walk
0.847342041,1,0.052705097,0.059583239,-0.110244336,0.023289263,-0.011157686,0.012513267,Walk
0.857304688,1,0.075678853,0.077505264,-0.12242811,0.043089863,-0.019151697,0.006172015,Walk
0.867268799,1,0.158621851,0.060122753,-0.102152799,0.052952882,-0.018015327,0.008900156,Walk
0.877231689,1,0.202700355,0.026561844,-0.022828502,0.048121136,-0.021790195,0.017376559,Walk
0.887195801,1,0.170057657,0.010161913,0.066620298,0.034363512,-0.024477858,0.021200325,Walk
0.897158691,1,0.120332453,0.041387072,0.095024555,0.018409835,-0.025822541,0.020979431,Walk
0.907122559,1,0.142793729,0.054340662,0.087682375,0.005351292,-0.018701516,0.030288508,Walk
0.917085938,1,0.255667829,0.034164135,0.088504213,-0.001802232,-0.016385136,0.040812965,Walk
0.927049561,1,0.28949411,0.030468203,0.068787121,-0.002759371,-0.027294509,0.044597585,Walk
0.937012939,1,0.321997619,0.013055881,0.103282095,-0.002398531,-0.030605994,0.045787778,Walk
0.94697583,1,0.357111237,-0.028258711,0.069656305,-0.00642896,-0.036818616,0.047663175,Walk
0.956939697,1,0.363195526,-0.071064418,0.076370123,-0.014166777,-0.048798062,0.047461811,Walk
0.966902832,1,0.34657355,-0.120437813,0.045225628,-0.023211936,-0.046448089,0.043493435,Walk
0.976866699,1,0.333895197,-0.088519995,-0.055654667,-0.018987617,-0.037430808,0.049026862,Walk
0.986829834,1,0.387436671,-0.020277064,-0.201961081,0.008295403,-0.044985395,0.056626458,Walk
0.996793701,1,0.421401119,-0.057096683,-0.286269011,0.034119301,-0.052000817,0.063025564,Walk
1.006756836,1,0.442725136,-0.05719722,-0.175221542,0.034168039,-0.042315431,0.068817139,Walk
1.016720703,1,0.497006688,-0.05705109,-0.089130236,0.010737807,-0.011231055,0.088725515,Walk
1.026683594,1,0.549050325,-0.069964932,-0.035612581,-0.007145054,0.015573394,0.116409868,Walk
1.036647461,1,0.550931536,-0.028854339,-0.037194297,-0.001028039,0.013527288,0.140627861,Walk
1.046610596,1,0.610156974,0.040649406,-0.112069797,0.016346423,-0.005756661,0.154642746,Walk
1.05657373,1,0.650095455,0.052393035,-0.165139709,0.023642441,-0.023648195,0.161997333,Walk
1.066537598,1,0.71045377,0.053842065,-0.078203184,0.014020173,-0.042524148,0.168318346,Walk
1.076500488,1,0.748671345,-0.004336568,0.025370004,-0.016529778,-0.048125759,0.164411336,Walk
1.0864646,1,0.744611183,-0.027535073,0.145665193,-0.052190572,-0.047111891,0.160537779,Walk
1.096427734,1,0.814483907,-0.031544308,0.214146609,-0.076542512,-0.036498383,0.171383798,Walk
1.106391602,1,0.858585426,-0.00660159,0.112976391,-0.067791633,-0.024704572,0.183964029,Walk
1.116354736,1,0.865742239,0.093348146,-0.060793784,-0.023158653,-0.006416658,0.205084205,Walk
1.126319092,1,0.911158567,0.237001414,-0.262139363,0.049622342,0.007731651,0.228936002,Walk
1.136281982,1,0.951366366,0.29746319,-0.367916782,0.11597684,0.020036871,0.24531512,Walk
1.146246094,1,0.946380102,0.303036606,-0.241654209,0.134397924,0.03084025,0.248634756,Walk
1.156208984,1,0.964657956,0.257473125,-0.066315177,0.127420485,0.039890733,0.250220716,Walk
1.166172119,1,0.960285367,0.177379013,0.13122458,0.096790671,0.052027289,0.244769737,Walk
1.176135986,1,0.888895955,0.046557753,0.257367911,0.072342031,0.063295007,0.244466141,Walk
1.186098877,1,0.977703827,0.072362641,0.283807589,0.061880864,0.092194028,0.265091538,Walk
1.196062988,1,1.018188909,0.119896545,0.179235454,0.072709039,0.122228213,0.284696639,Walk
1.206025879,1,1.000772641,0.150881466,0.090666359,0.103912234,0.127876505,0.299636722,Walk
1.21598999,1,0.942617973,0.080766312,-0.013080431,0.152785763,0.095226184,0.288622737,Walk
1.225952881,1,0.904805983,0.080611414,0.106694534,0.163889021,0.057270549,0.286417633,Walk
1.235916992,1,0.861013603,0.178412447,0.370146733,0.131270349,0.067448579,0.286655366,Walk
1.245879883,1,0.852632947,0.161712657,0.54980012,0.059059266,0.124021307,0.296713352,Walk
1.255843994,1,0.804980896,0.129465753,0.726976304,-0.028312156,0.192839593,0.317216069,Walk
1.265806885,1,0.704666053,-0.004770868,0.710450701,-0.074054345,0.244135275,0.323342681,Walk
1.27577002,1,0.60195573,-0.173815183,0.513572623,-0.075519577,0.245194346,0.331044436,Walk
1.285734131,1,0.622466713,-0.223790051,0.415422045,-0.05485718,0.244458511,0.34147951,Walk
1.295697021,1,0.585212868,-0.211606276,0.223490191,-0.026693719,0.258998603,0.3529239,Walk
1.305661133,1,0.537035989,-0.095128015,-0.015469956,0.013825743,0.271050185,0.356957793,Walk
1.315624023,1,0.452770948,0.010742343,-0.285780935,0.076582611,0.266468793,0.355888128,Walk
1.325588135,1,0.394692561,0.158374452,-0.569762712,0.172736034,0.259896368,0.355321407,Walk
1.335551025,1,0.389040599,0.379889544,-1.013847372,0.334103107,0.267597377,0.365584642,Walk
1.345515137,1,0.431838452,0.709368167,-1.488822846,0.548379183,0.284374744,0.397721529,Walk
1.355477783,1,0.361186013,0.966482979,-2.01073718,0.918234408,0.33175531,0.422238231,Walk
1.365440918,1,0.183510757,1.029649337,-3.091744949,1.40224719,0.316502869,0.518106163,Walk
1.375405029,1,0.60067654,1.49323774,-3.013308541,1.895795345,0.395772219,0.709878922,Walk
1.38536792,1,0.595483429,1.799209814,-3.210557791,2.346220493,0.602270484,0.888868332,Walk
1.395332031,1,0.267321186,1.999057264,-3.222567378,2.759425163,0.469124228,0.947961867,Walk
1.405294922,1,-0.025329745,2.166054583,-3.866655555,3.171627522,0.505486727,0.922829628,Walk
1.415259033,1,0.013322916,2.29206815,-3.597874854,3.479231834,0.389380217,0.90365696,Walk
1.425221924,1,0.064449676,2.433278702,-2.856589455,3.724245071,0.317654371,0.882152498,Walk
1.435186035,1,0.301199143,2.340533783,-2.774306893,3.905429602,0.268978268,0.822468042,Walk
1.44514917,1,-0.232578264,2.299650568,-2.500132224,4.035080433,0.120221294,0.723300695,Walk
1.455113037,1,-0.265247777,2.225155007,-1.989528388,4.116669178,-0.061181266,0.610334992,Walk
1.465076172,1,-0.229723715,2.134205739,-1.530523222,4.163704395,-0.271651924,0.530269206,Walk
1.475039063,1,-0.12113891,1.906203624,-1.221325171,4.157049656,-0.491343766,0.486666769,Walk
1.485003174,1,-0.125054504,1.669648199,-0.771835436,4.11117506,-0.650328338,0.449261069,Walk
1.494966064,1,-0.306364198,1.292223584,-0.570499794,4.112485886,-0.816487908,0.443549097,Walk
1.504930176,1,-0.282326429,0.480207529,-0.761912593,4.321570873,-1.03046751,0.500066459,Walk
1.514892822,1,-0.122779006,-0.428496631,-1.087309791,4.729944229,-1.223406434,0.597331166,Walk
1.524857178,1,0.089409089,-0.732179133,-1.506422508,5.206146717,-1.226795316,0.725738704,Walk
1.534820068,1,0.553484618,-0.157672442,-1.688697768,5.569746017,-1.041057587,0.855764091,Walk
1.544783936,1,0.720503235,1.011899746,-1.55506072,5.793460846,-0.809854805,0.959112048,Walk
1.55474707,1,0.356795011,1.858679071,-1.376715054,5.894032478,-0.787909329,0.939871013,Walk
1.564709961,1,-0.85378672,1.877835023,-0.068467972,5.74011755,-0.919060469,0.630747795,Walk
1.574674072,1,-1.622953084,2.169915935,2.346897473,5.299816608,-1.494135976,0.345768452,Walk
1.584636963,1,-2.28984609,2.322123681,6.210076291,4.736217022,-1.499327302,0.031193456,Walk
1.594601074,1,-2.812289417,2.760966934,13.64463826,3.578872681,1.333383441,0.041941028,Walk
1.604564209,1,-1.580585476,3.411671315,25.42927644,1.479409099,2.630870342,0.238078579,Walk
1.614528076,1,-0.178619222,2.107579013,21.27221521,-0.003399045,1.622467518,0.226800129,Walk
1.624491211,1,-0.659667001,0.539193386,12.23573943,-0.725699961,0.366296589,-0.092311561,Walk
1.634454834,1,0.867245556,1.420128664,2.357472497,-0.759161055,0.231622323,-0.007402115,Walk
1.644418213,1,2.438368426,2.641635037,-3.507442304,-0.325447112,0.292815924,0.211161926,Walk
1.654381104,1,1.278626728,1.740620263,-3.534982637,0.074199043,0.326516509,0.339667976,Walk
1.664345215,1,0.196363918,0.746647219,-0.203752713,0.043292262,0.533592165,0.30174455,Walk
1.674307861,1,-0.817069101,0.140794372,3.332857306,-0.248170704,0.647281587,0.269510239,Walk
1.684271973,1,-0.64593154,-0.10752514,4.203803105,-0.450388521,0.607239664,0.275597155,Walk
1.694235107,1,0.023313144,0.107491822,2.642231834,-0.433096349,0.588417172,0.259078771,Walk
1.70419873,1,0.382853435,0.406820805,1.144409689,-0.333490133,0.609423935,0.224817455,Walk
1.714162109,1,0.400386973,0.428062331,0.997481929,-0.262373924,0.649429381,0.188736394,Walk
1.724125732,1,0.375607044,0.312606983,1.66148126,-0.283914089,0.621137559,0.195274711,Walk
1.734089111,1,0.097412034,0.309599618,2.30900175,-0.318285614,0.646525085,0.146667615,Walk
1.744052002,1,-0.080529435,0.431866399,2.173155355,-0.328484982,0.701028526,0.09709207,Walk
1.754015869,1,-0.150782974,0.460519662,1.992912185,-0.312130034,0.728427827,0.040377624,Walk
1.763979248,1,0.138064216,0.692080932,1.521335122,-0.25045976,1.049104571,0.040523298,Walk
1.773942871,1,-0.027066432,0.628389673,1.661289536,-0.270260811,0.701975584,-0.044681985,Walk
1.78390625,1,-1.059409977,0.185173612,2.828721204,-0.349643499,0.656841159,-0.119636394,Walk
1.793869873,1,-0.230015939,0.911110052,1.827227118,-0.386951476,0.802240491,-0.144901678,Walk
1.803833008,1,-0.12329554,0.952974678,1.665664098,-0.359164566,0.703735471,-0.210254312,Walk
1.813796875,1,-0.333543096,1.008142439,1.669906558,-0.368935496,0.747091949,-0.212005734,Walk
1.82376001,1,-0.341327027,1.1635294,1.778170533,-0.386986941,0.740636468,-0.260765016,Walk
1.833724121,1,-0.545776272,1.261235156,1.731975769,-0.389201611,0.687072754,-0.337804556,Walk
1.843686768,1,-0.646804231,1.263549278,1.522131241,-0.389799744,0.772679567,-0.333065987,Walk
1.853650146,1,-0.19656514,1.535121656,1.336404087,-0.391125977,0.699373722,-0.371652722,Walk
1.86361377,1,-0.798891347,1.21983464,1.783675561,-0.409265041,0.614017546,-0.42363444,Walk
1.873576904,1,-0.702012543,1.283329499,1.57453129,-0.416272372,0.611535907,-0.444051892,Walk
1.883540771,1,-0.494896491,1.156824349,1.595796197,-0.42611593,0.574128389,-0.448546499,Walk
1.893503906,1,-0.46571292,1.104986025,1.729851616,-0.422164589,0.562275589,-0.427438736,Walk
1.903468018,1,-0.478920923,0.993396121,1.635058532,-0.40756008,0.522056818,-0.398320258,Walk
1.913430908,1,-0.6738098,0.794500273,1.706888089,-0.393817604,0.480097234,-0.38901642,Walk
1.92339502,1,-0.923542905,0.636718525,1.671055144,-0.381807268,0.444690257,-0.387720793,Walk
1.93335791,1,-0.940332054,0.44349897,1.707138849,-0.366553545,0.388329238,-0.393732488,Walk
1.943321045,1,-1.090571277,0.172194303,1.784070113,-0.35054636,0.322624534,-0.41893959,Walk
1.953284912,1,-1.188695844,-0.178263979,1.840508039,-0.313482046,0.262355417,-0.454579651,Walk
1.963248047,1,-1.112035798,-0.598845599,1.797321809,-0.271413952,0.215813994,-0.481800914,Walk
1.973211914,1,-1.076867527,-1.122162786,1.775320405,-0.206058115,0.187548816,-0.509818137,Walk
1.983175049,1,-1.033208345,-1.6612796,1.597863651,-0.137069464,0.153710425,-0.512037337,Walk
1.99313916,1,-0.778791247,-2.128810018,1.681278431,-0.08523903,0.139929041,-0.501584053,Walk
2.003101807,1,-0.818640077,-2.673939808,2.070024651,-0.029675638,0.157448649,-0.498643637,Walk
2.013065918,1,-1.012416682,-3.23255218,2.462462711,0.040803052,0.213361949,-0.499527335,Walk
2.023028809,1,-0.868769551,-3.771424664,2.409909517,0.114549711,0.203999609,-0.468351036,Walk
2.032991943,1,-0.64003671,-4.322601918,2.03361186,0.183232933,0.111572921,-0.460732639,Walk
2.042955811,1,-0.312895152,-5.081905205,1.036526237,0.257353514,-0.114748634,-0.476246327,Walk
2.052918945,1,-0.152770404,-6.185538062,0.253712895,0.308514148,-0.349691004,-0.584735632,Walk
2.062883057,1,-0.354040379,-7.472861015,0.095893191,0.265104622,-0.472526371,-0.563623428,Walk
2.072845947,1,-0.778611945,-8.523281338,0.10873921,0.135297328,-0.406422436,-0.479358345,Walk
2.082810059,1,-1.50123473,-8.377879764,-0.013243512,-0.076741681,-0.223627314,-0.461060017,Walk
2.092772949,1,-2.270561398,-6.912059024,-0.596576521,-0.23555848,-0.100754097,-0.489717931,Walk
2.102737061,1,-1.996271725,-4.006694725,-1.326556647,-0.292630821,0.011326105,-0.477887928,Walk
2.112699951,1,-0.709899643,-0.956006593,-1.71641638,-0.319437951,0.115068674,-0.449611187,Walk
2.122663818,1,0.10418151,1.548461614,-1.689570459,-0.320403337,0.194820493,-0.423405945,Walk
2.132626709,1,0.733992759,3.41201969,-1.830011195,-0.276876628,0.200538024,-0.387180835,Walk
2.142589844,1,0.91369868,4.778539513,-1.99236858,-0.203560889,0.187889621,-0.345539629,Walk
2.152553955,1,0.838204609,5.513396926,-2.099324395,-0.109433055,0.200315937,-0.307739764,Walk
2.162516846,1,0.832125508,5.349509848,-2.204025125,-0.044025015,0.200950831,-0.321150124,Walk
2.172480957,1,1.002350558,4.505671251,-1.973745713,-0.027195433,0.209121704,-0.364184082,Walk
2.182443848,1,1.445802473,3.407286816,-1.614885513,-0.017038936,0.198518068,-0.382336169,Walk
2.192407959,1,1.813287001,2.388534136,-1.292169808,0.012291495,0.222435504,-0.439540178,Walk
2.20237085,1,1.795818711,1.586274335,-0.885658215,0.047019381,0.235203758,-0.435916156,Walk
2.212334961,1,1.514384572,0.541423922,-0.545027499,0.09928821,0.218639895,-0.312110633,Walk
2.222298096,1,0.842228238,-0.242172095,-0.517809749,0.177139595,0.256134272,-0.253525883,Walk
2.232260742,1,0.21034707,-0.653616469,-0.582776471,0.238313749,0.279118955,-0.251468629,Walk
2.242224854,1,-0.005699308,-1.094976088,-0.643829234,0.262504041,0.274997711,-0.264367104,Walk
2.252187744,1,0.003263751,-1.189146656,-0.775207616,0.248067841,0.262096286,-0.248139113,Walk
2.262151855,1,0.200378049,-1.142998653,-0.646433279,0.22049506,0.241059452,-0.199415788,Walk
2.272114746,1,0.398703915,-1.033529978,-0.410280006,0.208860517,0.235944331,-0.127234474,Walk
2.282078857,1,0.722726391,-0.710204617,-0.373828673,0.218954697,0.246451035,-0.055876937,Walk
2.292041748,1,0.969286346,-0.271870483,-0.286481174,0.231812462,0.250320703,0.012791317,Walk
2.302005859,1,0.94928766,0.157725633,-0.048838539,0.251623988,0.249526009,0.035063066,Walk
2.311968994,1,0.768684279,0.52855801,0.163883005,0.289805412,0.238556668,0.034426291,Walk
2.321931885,1,0.688137016,0.956094272,0.270977918,0.323875487,0.248626083,0.03415012,Walk
2.331895996,1,0.591912694,1.253977733,0.324826997,0.349486321,0.269824564,0.031657934,Walk
2.341858887,1,0.450454451,1.419305657,0.442453844,0.36236456,0.269307643,0.025712164,Walk
2.351822998,1,0.381887476,1.552511182,0.582224134,0.362078041,0.290846646,0.042681385,Walk
2.361785889,1,0.427984151,1.587854882,0.703181587,0.36001116,0.30311051,0.073909611,Walk
2.37175,1,0.520203366,1.622961852,0.79691844,0.354972482,0.307402343,0.114598878,Walk
2.381713135,1,0.576374751,1.667089163,0.883626417,0.340655327,0.285569757,0.150399476,Walk
2.391677002,1,0.54811878,1.844813628,0.933223099,0.323848844,0.282563657,0.20698981,Walk
2.401639893,1,0.414523197,1.857630439,0.987640918,0.279727191,0.294537753,0.256324887,Walk
2.411602783,1,0.330040823,1.935041596,1.199642331,0.239371821,0.293989778,0.284546912,Walk
2.421566895,1,0.258284916,2.080384133,1.185312193,0.200228408,0.278891236,0.296125799,Walk
2.431529785,1,0.285549611,2.172003263,1.151945345,0.168394342,0.257758111,0.318936318,Walk
2.441493896,1,0.292262698,2.242839132,1.123365732,0.139499307,0.225115746,0.340787023,Walk
2.451456787,1,0.276013867,2.28360252,1.113618245,0.111356884,0.185538501,0.373765498,Walk
2.461420898,1,0.507414648,2.310188329,1.091682307,0.086962596,0.164363176,0.415842116,Walk
2.471384033,1,0.494072315,2.410958149,1.076052192,0.055779636,0.112249076,0.432331771,Walk
2.4813479,1,0.274268484,2.577967159,1.119099891,0.016179498,0.083273619,0.455518067,Walk
2.491311035,1,0.263126821,2.602424139,1.079447095,0.003879406,0.059741586,0.481308967,Walk
2.501274902,1,0.28634478,2.594056709,0.897151084,0.035333738,0.045169834,0.509477198,Walk
2.511238037,1,0.325341888,2.573822899,0.69171619,0.09608233,0.024136057,0.54384172,Walk
2.521200928,1,0.22088737,2.55501883,0.646534986,0.107594907,0.01730638,0.601855755,Walk
2.531165039,1,0.102488333,2.284623095,0.677210695,0.099492237,0.001211012,0.622508764,Walk
2.541128174,1,0.057509711,1.888936847,0.790135648,0.068659484,-0.041479193,0.620133758,Walk
2.551092041,1,0.016532635,1.518722309,1.004580362,0.034283396,-0.070120484,0.612156093,Walk
2.561054932,1,0.046661816,1.020388757,1.038426518,0.036033094,-0.101045378,0.627273262,Walk
2.571018799,1,0.21442822,0.374776146,1.202726269,0.040298108,-0.118925489,0.673164606,Walk
2.580981934,1,0.30296555,-0.45043023,1.414968505,0.026917322,-0.102754503,0.753667176,Walk
2.590945801,1,0.264280576,-1.278991178,1.780409252,0.021576872,-0.119682699,0.825839996,Walk
2.600908936,1,-0.098415768,-2.164612568,2.157193231,0.055062126,-0.156787455,0.867661238,Walk
2.610871826,1,-0.416861723,-2.87605871,2.167797628,0.132901013,-0.206662774,0.887164831,Walk
2.620835938,1,-0.50200245,-3.365912019,2.254436631,0.224924684,-0.285945594,0.881129622,Walk
2.630799072,1,-0.457671945,-3.753094058,2.550259652,0.312271863,-0.298554569,0.875308871,Walk
2.640762695,1,-0.038204716,-4.109250844,1.874260087,0.334675699,-0.164971724,0.912705243,Walk
2.650726074,1,0.972078753,-4.67377624,0.160602065,0.328310788,-0.074113876,1.086063504,Walk
2.660689697,1,1.142531766,-5.924194818,0.04254501,0.300342262,-0.031548031,1.31252861,Walk
2.670653076,1,-0.469215083,-7.951614254,1.251132865,0.155443177,-0.012261434,1.481383443,Walk
2.680616943,1,-2.093402604,-8.816805434,0.736686966,-0.057779618,-0.060922977,1.522485256,Walk
2.690579834,1,-3.605384207,-8.675681392,-0.51980717,-0.344935805,-0.09524519,1.377315283,Walk
2.700542969,1,-5.605959474,-8.116434813,-1.099400334,-0.631636798,-0.073453605,1.064941645,Walk
2.710506836,1,-6.420126571,-5.942468142,-2.0138369,-0.713429987,-0.032839336,0.789495468,Walk
2.720469971,1,-4.972609549,-2.35380769,-3.092137163,-0.570744991,-0.094983399,0.597634733,Walk
2.730433594,1,-3.413153662,0.184006906,-2.990301759,-0.409534514,-0.305464774,0.430717707,Walk
2.740396973,1,-2.309079929,1.984364722,-2.189843455,-0.357553065,-0.504502237,0.260675162,Walk
2.750360596,1,-1.260825699,3.402843281,-1.488705941,-0.386020929,-0.645495057,0.101121001,Walk
2.76032373,1,-0.456643844,4.253381667,-0.98293201,-0.426083118,-0.755341351,-0.052088253,Walk
