timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
5.49,27763.621374192,22,3,3,3,3,9.54,-0.21,-0.04,-0.25,0.29,0.0,2.1875,-3.3125,0.5625,0.31341552734375,-0.650634765625,-0.28204345703125,-0.631591796875,-30.1875,-17.0625,20.875,9.79,-0.5,-0.05,moving,10
5.5,27763.621374192,22,3,3,3,3,9.36,-0.36,0.04,-0.42,0.13,0.1,0.4375,-4.0625,0.25,0.3133544921875,-0.65087890625,-0.2821044921875,-0.63134765625,-30.1875,-17.0625,20.875,9.79,-0.5,-0.06,moving,10
5.51,27763.649783616,22,3,3,3,3,9.27,-0.43,0.13,-0.51,0.07,0.2,-1.0,-5.625,0.0,0.3131103515625,-0.65118408203125,-0.2822265625,-0.63104248046875,-30.1875,-17.0625,20.875,9.79,-0.5,-0.07,moving,10
5.52,27763.649783616,22,3,3,3,3,9.19,-0.44,0.13,-0.6,0.06,0.22,-2.125,-8.625,-0.125,0.31280517578125,-0.6517333984375,-0.2823486328125,-0.630615234375,-30.1875,-17.0625,20.875,9.79,-0.5,-0.08,moving,10
5.53,27763.664477301,22,3,3,3,3,9.24,-0.35,-0.06,-0.55,0.15,0.04,-3.6875,-14.0625,-0.625,0.31219482421875,-0.652587890625,-0.2825927734375,-0.62994384765625,-30.1875,-17.0625,20.875,9.79,-0.5,-0.11,moving,10
5.54,27763.664477301,22,3,3,3,3,9.28,-0.28,-0.31,-0.5,0.22,-0.16,-5.6875,-21.0,-1.3125,0.311279296875,-0.65386962890625,-0.28289794921875,-0.62890625,-30.1875,-17.0625,21.25,9.79,-0.5,-0.14,moving,10
5.55,27763.678378139,22,3,3,3,3,9.3,-0.16,-0.63,-0.48,0.33,-0.44,-8.5,-25.1875,-2.375,0.31005859375,-0.6553955078125,-0.28326416015625,-0.62774658203125,-30.1875,-17.0625,21.25,9.79,-0.49,-0.19,moving,10
5.56,27763.678378139,22,3,3,3,3,9.31,-0.17,-0.88,-0.47,0.32,-0.63,-11.0625,-28.5625,-3.3125,0.30853271484375,-0.65716552734375,-0.28363037109375,-0.62646484375,-30.1875,-17.0625,21.25,9.79,-0.49,-0.24,moving,10
5.57,27763.704193894,22,3,3,3,3,9.47,-0.14,-1.31,-0.32,0.33,-1.01,-13.0625,-32.0625,-4.625,0.30670166015625,-0.6591796875,-0.2840576171875,-0.62506103515625,-30.1875,-17.0625,21.25,9.79,-0.48,-0.29,moving,10
5.58,27763.704193894,22,3,3,3,3,9.72,-0.07,-1.4,-0.06,0.39,-1.04,-14.125,-35.6875,-6.375,0.30462646484375,-0.66131591796875,-0.28460693359375,-0.62353515625,-30.1875,-17.0625,21.25,9.78,-0.47,-0.36,moving,10
5.59,27763.718608648,22,3,3,3,3,10.03,-0.09,-1.43,0.24,0.35,-1.0,-13.5,-38.8125,-10.625,0.30230712890625,-0.66357421875,-0.2855224609375,-0.6219482421875,-29.875,-17.0625,22.375,9.78,-0.45,-0.42,moving,10
5.6,27763.718608648,22,3,3,3,3,10.71,-0.06,-1.26,0.93,0.37,-0.77,-13.5,-38.8125,-10.625,0.29998779296875,-0.665771484375,-0.286376953125,-0.62030029296875,-29.875,-17.0625,22.375,9.78,-0.43,-0.49,moving,10
