timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
4.13,615512.544951091,22,1,0,0,0,10.36,0.63,0.52,0.61,0.0,-0.25,-1.0625,10.0,-3.9375,0.17620849609375,0.6676025390625,-0.11981201171875,0.71337890625,-38.75,16.1875,-12.25,9.75,0.63,0.78,moving,1
4.14,615512.544951091,22,1,0,0,0,10.1,0.55,0.54,0.35,-0.08,-0.25,-2.1875,10.0625,-3.4375,0.17669677734375,0.6669921875,-0.11962890625,0.7138671875,-38.75,16.1875,-12.25,9.75,0.63,0.8,moving,1
4.15,615512.560581177,22,1,0,0,0,9.61,0.39,0.75,-0.14,-0.24,-0.06,-2.125,10.875,-3.125,0.1771240234375,0.666259765625,-0.119384765625,0.7144775390625,-38.75,16.1875,-12.25,9.75,0.64,0.81,moving,1
4.16,615512.560581177,22,1,0,0,0,9.3,0.35,0.91,-0.44,-0.29,0.07,2.5,14.3125,-4.0625,0.1773681640625,0.66546630859375,-0.1187744140625,0.71527099609375,-38.375,16.1875,-13.0625,9.74,0.64,0.84,moving,1
4.17,615512.573620321,22,1,0,0,0,8.97,0.36,0.98,-0.76,-0.29,0.1,11.0625,19.9375,-6.5,0.1773681640625,0.66448974609375,-0.11737060546875,0.7164306640625,-38.375,16.1875,-13.0625,9.74,0.66,0.87,moving,1
4.18,615512.573620321,22,1,0,0,0,8.01,0.41,0.76,-1.72,-0.26,-0.15,19.375,25.5,-8.875,0.177001953125,0.66326904296875,-0.115234375,0.71795654296875,-38.375,16.1875,-13.0625,9.73,0.67,0.91,moving,1
4.19,615512.605721314,22,1,0,0,0,7.43,0.42,0.45,-2.29,-0.28,-0.5,24.4375,28.75,-10.25,0.17657470703125,0.66192626953125,-0.1126708984375,0.7197265625,-38.375,16.1875,-13.0625,9.73,0.7,0.96,moving,1
4.2,615512.605721314,22,1,0,0,0,6.94,0.29,0.13,-2.78,-0.43,-0.86,27.5,28.25,-10.4375,0.1759033203125,0.66070556640625,-0.10992431640625,0.721435546875,-38.375,16.1875,-13.0625,9.72,0.72,1.0,moving,1
4.21,615512.621505046,22,1,0,0,0,6.53,0.13,-0.02,-3.18,-0.6,-1.07,28.4375,26.875,-9.625,0.17510986328125,0.6595458984375,-0.107177734375,0.72308349609375,-40.25,17.25,-13.0625,9.72,0.74,1.05,moving,1
4.22,615512.621505046,22,1,0,0,0,5.92,0.33,0.33,-3.78,-0.43,-0.75,25.0625,26.9375,-7.375,0.17437744140625,0.65826416015625,-0.104736328125,0.72479248046875,-40.25,17.25,-13.0625,9.71,0.76,1.09,moving,1
