timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
5.85,1848041.288485079,23,3,3,0,0,8.15,0.23,-0.86,-1.02,-3.2,-0.85,-0.8125,-36.6875,51.75,0.63983154296875,0.505615234375,-0.49505615234375,0.2996826171875,-45.0,33.1875,-31.875,9.18,3.43,-0.01,moving,3
5.85,1848041.288485079,23,3,3,0,0,10.59,0.5,-1.55,1.37,-2.8,-1.33,19.0,-121.875,74.5,0.63177490234375,0.50665283203125,-0.504638671875,0.29925537109375,-45.0,33.1875,-31.875,9.22,3.31,-0.22,moving,3
5.86,1848041.318724012,23,3,3,0,0,13.39,1.12,-1.87,4.12,-2.02,-1.27,49.75,-219.6875,100.6875,0.61712646484375,0.51055908203125,-0.519775390625,0.2972412109375,-45.0,33.1875,-31.875,9.26,3.14,-0.6,moving,3
5.87,1848041.318724012,23,3,3,0,0,19.81,5.1,-0.67,10.52,2.15,0.42,69.0625,-286.0,117.5625,0.59783935546875,0.51617431640625,-0.53839111328125,0.2938232421875,-44.25,33.875,-33.75,9.28,2.94,-1.1,moving,3
5.88,1848041.343834648,23,3,3,0,0,22.91,8.02,-0.52,13.62,5.26,1.01,50.1875,-253.25,111.0,0.58062744140625,0.5198974609375,-0.55511474609375,0.29046630859375,-44.25,33.875,-33.75,9.28,2.75,-1.53,moving,3
5.89,1848041.343834648,23,3,3,0,0,22.94,7.53,-4.1,13.66,4.89,-2.34,3.3125,-134.0,75.25,0.572021484375,0.519775390625,-0.565185546875,0.288330078125,-44.25,33.875,-33.75,9.28,2.63,-1.75,moving,3
5.9,1848041.347399305,23,3,3,0,0,20.53,3.37,-6.99,11.25,0.78,-5.16,-3.875,-46.5,26.875,0.56927490234375,0.5194091796875,-0.56878662109375,0.287353515625,-44.25,33.875,-33.75,9.27,2.59,-1.83,moving,3
5.91,1848041.347399305,23,3,3,0,0,19.28,2.6,-5.69,10.0,0.0,-3.85,0.625,-4.8125,-5.3125,0.56915283203125,0.51983642578125,-0.56878662109375,0.28692626953125,-44.25,33.875,-33.75,9.27,2.6,-1.83,moving,3
5.92,1848041.366138929,23,3,3,0,0,18.47,1.91,-4.8,9.2,-0.72,-3.03,-30.25,33.875,-16.1875,0.57257080078125,0.518310546875,-0.567138671875,0.2861328125,-46.375,37.0625,-25.0,9.27,2.63,-1.77,moving,3
5.93,1848041.366138929,23,3,3,0,0,17.49,1.15,-3.7,8.21,-1.52,-2.02,-75.375,37.0625,-9.0625,0.57806396484375,0.5140380859375,-0.56671142578125,0.28363037109375,-46.375,37.0625,-25.0,9.28,2.67,-1.67,moving,3
