timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
4.63,1848429.30597591,23,3,3,0,3,4.69,0.06,-1.03,-4.72,-2.43,0.04,-82.8125,72.25,-49.5,0.66351318359375,0.11724853515625,-0.73577880859375,-0.06793212890625,-46.375,48.375,-7.75,9.41,2.5,-1.08,moving,3
4.64,1848429.30597591,23,3,3,0,3,3.67,0.15,-0.69,-5.73,-2.44,0.24,-71.375,66.625,-49.125,0.668212890625,0.11663818359375,-0.73095703125,-0.07470703125,-46.375,48.375,-7.75,9.4,2.59,-0.94,moving,3
4.66,1848429.319834471,23,3,3,0,3,3.01,0.36,-0.62,-6.37,-2.32,0.19,-85.625,51.6875,-43.6875,0.67205810546875,0.11474609375,-0.7269287109375,-0.0821533203125,-46.375,48.375,-7.75,9.39,2.68,-0.81,moving,3
4.66,1848429.319834471,23,3,3,0,3,3.01,0.36,-0.62,-6.37,-2.32,0.19,-85.625,51.6875,-43.6875,0.67205810546875,0.11474609375,-0.7269287109375,-0.0821533203125,-46.375,48.375,-7.75,9.39,2.68,-0.81,moving,3
4.67,1848429.335673379,23,3,3,0,3,2.66,0.46,-0.61,-6.72,-2.29,0.09,-109.5625,32.3125,-37.375,0.67486572265625,0.1109619140625,-0.723876953125,-0.0909423828125,-46.375,48.375,-7.75,9.38,2.75,-0.71,moving,3
4.68,1848429.335673379,23,3,3,0,3,1.67,0.77,-0.31,-7.69,-2.05,0.29,-127.4375,22.5625,-29.8125,0.67724609375,0.10546875,-0.72119140625,-0.10052490234375,-46.375,48.375,-7.75,9.37,2.82,-0.61,moving,3
4.69,1848429.365054645,23,3,3,0,3,0.91,0.94,0.02,-8.44,-1.93,0.52,-140.25,23.875,-26.0,0.67974853515625,0.09906005859375,-0.71826171875,-0.11065673828125,-48.1875,48.0,-6.6875,9.36,2.87,-0.5,moving,3
4.7,1848429.365054645,23,3,3,0,3,0.17,1.0,0.45,-9.17,-1.93,0.81,-154.375,37.25,-27.75,0.68310546875,0.09197998046875,-0.7142333984375,-0.12164306640625,-48.1875,48.0,-6.6875,9.34,2.93,-0.36,moving,3
4.71,1848429.378906778,23,3,3,0,3,-0.3,0.9,0.7,-9.64,-2.09,0.87,-170.125,65.375,-34.25,0.68804931640625,0.08465576171875,-0.70819091796875,-0.13372802734375,-48.1875,48.0,-6.6875,9.33,2.99,-0.17,moving,3
4.71,1848429.378906778,23,3,3,0,3,-0.57,0.17,1.04,-9.88,-2.89,0.94,-184.4375,106.0,-43.125,0.69537353515625,0.07745361328125,-0.69921875,-0.14691162109375,-48.1875,48.0,-6.6875,9.31,3.07,0.09,moving,3
4.73,1848429.394001179,23,3,3,0,3,-0.66,-0.02,1.15,-9.94,-3.18,0.69,-197.8125,152.5,-56.125,0.705078125,0.07080078125,-0.6868896484375,-0.16131591796875,-48.1875,48.0,-6.6875,9.27,3.15,0.45,moving,3
4.74,1848429.394001179,23,3,3,0,3,-0.59,-0.12,1.04,-9.8,-3.36,0.15,-211.9375,195.375,-72.8125,0.71685791015625,0.06488037109375,-0.67120361328125,-0.17718505859375,-49.375,48.0,-3.1875,9.21,3.24,0.88,moving,3
4.75,1848429.410626138,23,3,3,0,3,-0.2,-0.29,0.69,-9.32,-3.62,-0.67,-226.5,217.9375,-81.125,0.72930908203125,0.05877685546875,-0.65338134765625,-0.1942138671875,-49.375,48.0,-3.1875,9.12,3.33,1.36,moving,3
4.76,1848429.410626138,23,3,3,0,3,1.59,-0.37,-0.5,-7.42,-3.75,-2.32,-239.5,200.125,-71.375,0.740478515625,0.051025390625,-0.635986328125,-0.2113037109375,-49.375,48.0,-3.1875,9.02,3.37,1.82,moving,3
4.77,1848429.441346516,23,3,3,0,3,3.21,-0.4,-1.19,-5.73,-3.76,-3.35,-242.5,128.375,-47.8125,0.74755859375,0.04034423828125,-0.622802734375,-0.22723388671875,-49.375,48.0,-3.1875,8.95,3.36,2.16,moving,3
4.78,1848429.441346516,23,3,3,0,3,5.24,-0.61,-1.93,-3.69,-3.91,-4.23,-219.25,2.0,-10.9375,0.74810791015625,0.02667236328125,-0.6181640625,-0.23980712890625,-49.375,48.0,-3.1875,8.94,3.29,2.29,moving,3
4.78,1848429.45643465,23,3,3,0,3,9.59,-0.58,-3.01,0.56,-3.76,-5.13,-157.25,-169.6875,37.0625,0.73992919921875,0.0108642578125,-0.62591552734375,-0.24615478515625,-51.5,45.375,-1.6875,9.03,3.17,2.11,moving,3
4.79,1848429.45643465,23,3,3,0,3,12.01,-0.33,-3.93,2.81,-3.36,-5.49,-54.0625,-373.1875,82.6875,0.720947265625,-0.00518798828125,-0.6485595703125,-0.2440185546875,-51.5,45.375,-1.6875,9.19,3.03,1.55,moving,3
4.81,1848429.486458576,23,3,3,0,3,16.07,0.4,-6.02,6.71,-2.46,-6.61,85.5625,-566.6875,109.8125,0.69036865234375,-0.01806640625,-0.68511962890625,-0.231689453125,-51.5,45.375,-1.6875,9.35,2.86,0.59,moving,3
4.82,1848429.486458576,23,3,3,0,3,22.64,2.66,-7.22,13.23,-0.02,-6.55,249.5,-700.5,107.5625,0.649658203125,-0.0235595703125,-0.73065185546875,-0.208740234375,-51.5,45.375,-1.6875,9.4,2.69,-0.67,moving,3
4.83,1848429.495468342,23,3,3,0,3,39.25,22.51,23.4,29.95,20.0,25.25,359.75,-621.625,62.0625,0.6107177734375,-0.0184326171875,-0.770751953125,-0.18060302734375,-51.5,45.375,-1.6875,9.29,2.5,-1.85,moving,3
4.84,1848429.495468342,23,3,3,0,3,31.02,18.67,-3.17,21.74,16.25,-1.15,109.125,-72.125,34.75,0.6065673828125,-0.01611328125,-0.77618408203125,-0.17132568359375,-50.375,45.375,10.0625,9.28,2.41,-2.01,moving,3
4.85,1848429.516084024,23,3,3,0,3,17.51,3.9,-9.74,8.16,1.37,-8.2,-69.0,276.5,-55.875,0.6241455078125,-0.0118408203125,-0.7603759765625,-0.17926025390625,-50.375,45.375,10.0625,9.34,2.52,-1.53,moving,3
4.86,1848429.516084024,23,3,3,0,3,15.66,0.72,-7.45,6.29,-1.92,-6.31,-36.1875,228.75,-68.8125,0.6380615234375,-0.00567626953125,-0.74725341796875,-0.18560791015625,-50.375,45.375,10.0625,9.37,2.64,-1.14,moving,3
4.87,1848429.560951781,23,3,3,0,3,16.83,3.32,-1.72,7.46,0.6,-0.76,-2.1875,108.875,-41.0,0.6444091796875,-0.0013427734375,-0.74114990234375,-0.18804931640625,-50.375,45.375,10.0625,9.37,2.71,-0.96,moving,3
4.88,1848429.560951781,23,3,3,0,3,18.11,4.93,1.57,8.74,2.17,2.45,26.3125,60.4375,-28.75,0.64788818359375,0.00299072265625,-0.73822021484375,-0.18798828125,-50.375,45.375,10.0625,9.36,2.75,-0.88,moving,3
4.89,1848429.566591145,23,3,3,0,3,16.25,5.42,1.44,6.88,2.64,2.23,24.375,64.125,-14.5,0.6517333984375,0.00634765625,-0.7349853515625,-0.18719482421875,-45.375,49.75,13.5,9.37,2.77,-0.78,moving,3
4.9,1848429.566591145,23,3,3,0,3,13.48,4.11,-0.44,4.1,1.33,0.3,36.25,35.4375,-6.9375,0.65386962890625,0.0093994140625,-0.7335205078125,-0.18524169921875,-45.375,49.75,13.5,9.37,2.78,-0.74,moving,3
4.91,1848429.595123208,23,3,3,0,3,11.29,4.3,-1.6,1.92,1.53,-0.78,88.4375,-18.875,-0.625,0.65252685546875,0.01422119140625,-0.73602294921875,-0.17962646484375,-45.375,49.75,13.5,9.36,2.77,-0.82,moving,3
4.91,1848429.595123208,23,3,3,0,3,11.29,4.3,-1.6,1.92,1.53,-0.78,88.4375,-18.875,-0.625,0.65252685546875,0.01422119140625,-0.73602294921875,-0.17962646484375,-45.375,49.75,13.5,9.36,2.77,-0.82,moving,3
4.92,1848429.60607674,23,3,3,0,3,10.9,4.9,-1.48,1.55,2.14,-0.49,143.9375,-64.5625,-4.75,0.6480712890625,0.02166748046875,-0.74188232421875,-0.17071533203125,-45.375,49.75,13.5,9.35,2.75,-0.99,moving,3
4.93,1848429.60607674,23,3,3,0,3,10.12,5.04,-1.57,0.78,2.29,-0.37,175.9375,-70.375,-17.5,0.642822265625,0.03167724609375,-0.74835205078125,-0.160400390625,-45.375,49.75,13.5,9.33,2.75,-1.19,moving,3
4.94,1848429.611931151,23,3,3,0,3,8.72,4.77,-1.85,-0.58,2.0,-0.49,182.875,-42.625,-32.75,0.6390380859375,0.04351806640625,-0.75311279296875,-0.15045166015625,-48.375,48.25,9.25,9.31,2.76,-1.35,moving,3
4.95,1848429.611931151,23,3,3,0,3,5.49,3.08,-1.75,-3.79,0.28,-0.31,171.8125,0.4375,-47.625,0.63763427734375,0.05621337890625,-0.75506591796875,-0.14178466796875,-48.375,48.25,9.25,9.28,2.8,-1.43,moving,3
4.96,1848429.631313719,23,3,3,0,3,3.94,2.02,-1.4,-5.33,-0.83,0.0,152.625,59.75,-60.125,0.6400146484375,0.06939697265625,-0.75323486328125,-0.134765625,-48.375,48.25,9.25,9.27,2.86,-1.41,moving,3
4.97,1848429.631313719,23,3,3,0,3,2.47,1.04,-0.77,-6.79,-1.89,0.5,128.4375,125.4375,-67.0,0.6466064453125,0.0823974609375,-0.74725341796875,-0.1292724609375,-48.375,48.25,9.25,9.26,2.94,-1.27,moving,3
4.98,1848429.646369506,23,3,3,0,3,0.15,-0.07,0.35,-9.11,-3.1,1.37,97.3125,192.8125,-71.5,0.65753173828125,0.0947265625,-0.73681640625,-0.12554931640625,-48.375,48.25,9.25,9.26,3.03,-1.01,moving,3
