timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
5.89,1145244.865618634,29,3,3,3,0,-4.13,2.08,-3.27,4.07,0.33,1.79,-65.375,-24.3125,-1.3125,0.44854736328125,0.51416015625,0.702880859375,-0.20086669921875,38.5625,52.875,73.75,-8.2,1.75,-5.06,moving,4
5.9,1145244.865618634,29,3,3,3,0,-5.71,2.07,-3.24,2.49,0.25,1.78,-74.0625,-5.25,-2.75,0.4521484375,0.510986328125,0.7041015625,-0.1966552734375,38.5625,52.875,73.75,-8.21,1.81,-5.03,moving,4
5.91,1145244.880119001,29,3,3,3,0,-8.11,1.62,-3.79,0.1,-0.23,1.2,-62.3125,-6.125,-3.875,0.45526123046875,0.5081787109375,0.705078125,-0.19329833984375,39.0625,53.25,72.875,-8.22,1.86,-5.0,moving,4
5.92,1145244.880119001,29,3,3,3,0,-16.42,1.53,-7.88,-8.18,-0.34,-2.91,-29.8125,-20.3125,-7.375,0.457763671875,0.5062255859375,0.705078125,-0.192626953125,39.0625,53.25,72.875,-8.24,1.88,-4.96,moving,4
5.93,1145244.910992536,29,3,3,3,0,-20.23,3.18,-15.35,-11.98,1.33,-10.38,22.375,-1.75,-7.75,0.45672607421875,0.506591796875,0.7049560546875,-0.19439697265625,39.0625,53.25,72.875,-8.24,1.85,-4.97,moving,4
5.94,1145244.910992536,29,3,3,3,0,-20.42,5.69,-19.38,-12.1,3.89,-14.51,47.0625,-84.6875,-9.8125,0.459716796875,0.50640869140625,0.701171875,-0.201416015625,39.0625,53.25,72.875,-8.32,1.79,-4.86,moving,4
5.95,1145244.926942161,29,3,3,3,0,-17.71,2.23,-12.38,-9.24,0.48,-7.76,17.6875,-175.0,-20.8125,0.46917724609375,0.502685546875,0.6947021484375,-0.2110595703125,39.0625,53.25,72.875,-8.47,1.75,-4.61,moving,4
5.96,1145244.926942161,29,3,3,3,0,-26.41,5.07,-13.28,-17.82,3.36,-8.88,32.25,-151.25,-12.375,0.4766845703125,0.50042724609375,0.6883544921875,-0.22015380859375,37.25,52.875,72.875,-8.59,1.7,-4.39,moving,4
5.97,1145244.955697207,29,3,3,3,0,-30.99,6.65,-16.02,-22.3,4.98,-11.8,8.25,-119.9375,-16.875,0.48321533203125,0.4974365234375,0.68389892578125,-0.2265625,37.25,52.875,72.875,-8.69,1.67,-4.22,moving,4
5.98,1145244.955697207,29,3,3,3,0,-34.57,7.36,-15.86,-25.79,5.72,-11.81,0.0,-112.5625,-20.4375,0.489501953125,0.49395751953125,0.6800537109375,-0.2322998046875,37.25,52.875,72.875,-8.77,1.64,-4.04,moving,4
5.99,1145244.97043443,29,3,3,3,0,-35.68,7.14,-14.04,-26.84,5.52,-10.1,10.75,-73.875,-11.6875,0.4931640625,0.49224853515625,0.6771240234375,-0.23663330078125,37.25,52.875,72.875,-8.83,1.61,-3.93,moving,4
