timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
5.64,30294.657855408,26,3,1,0,3,-0.15,0.48,-3.75,-9.71,-0.38,-1.75,-25.0,168.8125,-0.1875,0.62451171875,-0.04205322265625,-0.7745361328125,-0.09124755859375,-14.5625,37.0,13.75,9.56,0.87,-1.99,moving,11
5.65,30294.672705506,26,3,1,0,3,-0.37,0.08,-3.89,-9.95,-0.79,-1.99,-58.6875,51.1875,9.1875,0.6278076171875,-0.04547119140625,-0.771240234375,-0.09490966796875,-14.5625,37.0,13.75,9.58,0.87,-1.89,moving,11
5.66,30294.672705506,26,3,1,0,3,-0.34,-0.15,-3.42,-9.91,-1.02,-1.44,-44.8125,-48.3125,12.1875,0.62445068359375,-0.04913330078125,-0.7734375,-0.0970458984375,-14.5625,37.0,13.75,9.56,0.87,-1.97,moving,11
5.67,30294.703272563,26,3,1,0,3,0.39,-0.17,-3.31,-9.13,-1.03,-1.13,4.75,-121.25,3.6875,0.61639404296875,-0.0494384765625,-0.78009033203125,-0.09539794921875,-16.75,37.0,10.375,9.52,0.86,-2.17,moving,11
5.68,30294.703272563,26,3,1,0,3,1.25,-0.02,-3.11,-8.19,-0.89,-0.64,47.625,-174.375,-11.3125,0.60455322265625,-0.04754638671875,-0.789794921875,-0.092041015625,-16.75,37.0,10.375,9.45,0.86,-2.47,moving,11
5.69,30294.710653707,26,3,1,0,3,2.19,0.35,-2.25,-7.16,-0.5,0.54,62.0625,-195.0625,-17.3125,0.59112548828125,-0.04461669921875,-0.800537109375,-0.08782958984375,-16.75,37.0,10.375,9.35,0.86,-2.8,moving,11
5.7,30294.710653707,26,3,1,0,3,2.14,0.48,-1.6,-7.12,-0.37,1.49,54.375,-178.25,-13.875,0.57867431640625,-0.042236328125,-0.81011962890625,-0.08404541015625,-16.75,37.0,10.375,9.26,0.85,-3.09,moving,11
5.71,30294.731622132,26,3,1,0,3,1.86,0.51,-0.94,-7.31,-0.33,2.37,38.8125,-137.1875,-7.9375,0.56903076171875,-0.04071044921875,-0.8172607421875,-0.0811767578125,-16.75,37.0,10.375,9.18,0.84,-3.32,moving,11
5.72,30294.731622132,26,3,1,0,3,1.5,0.44,-0.5,-7.62,-0.38,2.96,25.5625,-88.6875,-1.0625,0.56280517578125,-0.03948974609375,-0.8218994140625,-0.07879638671875,-16.75,36.5625,10.375,9.13,0.83,-3.47,moving,11
5.72,30294.746185405,26,3,1,0,3,1.5,0.44,-0.5,-7.62,-0.38,2.96,25.5625,-88.6875,-1.0625,0.56280517578125,-0.03948974609375,-0.8218994140625,-0.07879638671875,-16.75,36.5625,10.375,9.13,0.83,-3.47,moving,11
5.73,30294.746185405,26,3,1,0,3,1.14,0.11,-0.26,-7.95,-0.7,3.28,14.625,-49.625,6.6875,0.559326171875,-0.03961181640625,-0.82440185546875,-0.07720947265625,-16.75,36.5625,10.375,9.1,0.81,-3.55,moving,11
5.74,30294.762604147,26,3,1,0,3,1.3,-0.08,-0.65,-7.78,-0.86,2.94,2.25,-32.0625,16.5625,0.55712890625,-0.0408935546875,-0.825927734375,-0.076171875,-16.75,36.5625,10.375,9.08,0.78,-3.6,moving,11
5.75,30294.762604147,26,3,1,0,3,2.0,-0.22,-1.48,-7.05,-0.97,2.2,-12.0,-52.625,28.0625,0.553466796875,-0.04388427734375,-0.82830810546875,-0.075439453125,-16.75,36.5625,10.375,9.05,0.74,-3.68,moving,11
5.76,30294.777640646,26,3,1,0,3,3.06,-0.27,-2.58,-5.9,-0.98,1.29,-24.875,-124.3125,39.3125,0.54461669921875,-0.0487060546875,-0.83392333984375,-0.07489013671875,-16.75,36.5625,10.375,8.97,0.7,-3.87,moving,11
5.77,30294.777640646,26,3,1,0,3,6.38,-0.85,-4.98,-2.44,-1.5,-0.75,-30.875,-227.1875,50.0625,0.52813720703125,-0.0552978515625,-0.8441162109375,-0.07373046875,-15.0,36.1875,11.5,8.82,0.64,-4.22,moving,11
5.78,30294.811282573,26,3,1,0,3,9.01,-0.92,-7.18,0.44,-1.49,-2.44,-21.0,-339.25,59.5625,0.50323486328125,-0.06280517578125,-0.85894775390625,-0.07086181640625,-15.0,36.1875,11.5,8.56,0.57,-4.74,moving,11
5.79,30294.811282573,26,3,1,0,3,12.78,-0.72,-10.12,4.6,-1.19,-4.74,17.875,-435.0625,61.5625,0.470703125,-0.06927490234375,-0.877197265625,-0.06439208984375,-15.0,36.1875,11.5,8.18,0.46,-5.37,moving,11
5.8,30294.822642925,26,3,1,0,3,26.69,2.42,-20.19,18.92,2.1,-14.22,81.3125,-424.6875,46.0,0.43865966796875,-0.07183837890625,-0.8941650390625,-0.05364990234375,-15.0,36.1875,11.5,7.76,0.32,-5.97,moving,11
5.81,30294.822642925,26,3,1,0,3,39.22,7.04,-26.75,31.76,6.85,-20.38,133.0625,-290.4375,-4.6875,0.4166259765625,-0.06768798828125,-0.90557861328125,-0.0416259765625,-15.0,36.1875,11.5,7.45,0.18,-6.36,moving,11
5.82,30294.836919007,26,3,1,0,3,39.22,9.78,-31.74,31.81,9.8,-25.32,122.5,-39.6875,50.3125,0.41436767578125,-0.0677490234375,-0.9071044921875,-0.03009033203125,-12.75,37.25,15.0,7.41,-0.01,-6.42,moving,11
5.83,30294.836919007,26,3,1,0,3,37.51,3.32,-27.08,29.9,3.36,-20.9,59.3125,178.4375,-34.75,0.42864990234375,-0.0623779296875,-0.90087890625,-0.0277099609375,-12.75,37.25,15.0,7.6,-0.03,-6.18,moving,11
5.84,30294.867794048,26,3,1,0,3,21.27,-3.58,-7.32,13.34,-3.79,-1.55,27.6875,313.4375,-201.4375,0.45269775390625,-0.04473876953125,-0.88983154296875,-0.03472900390625,-12.75,37.25,15.0,7.93,0.2,-5.76,moving,11
