timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
4.91,27565.654469554,23,3,3,3,3,7.05,0.84,-0.14,-2.69,1.32,0.75,3.5,-20.4375,-7.375,0.4840087890625,-0.53936767578125,-0.50518798828125,-0.46868896484375,-28.375,-0.1875,29.5,9.75,-0.47,-0.9,moving,10
4.92,27565.67017683,23,3,3,3,3,7.15,1.13,-0.14,-2.59,1.6,0.8,0.0,-26.375,-6.375,0.48260498046875,-0.5401611328125,-0.50653076171875,-0.46771240234375,-28.375,0.5,29.75,9.74,-0.46,-0.94,moving,10
4.93,27565.67017683,23,3,3,3,3,7.52,1.4,-0.15,-2.22,1.86,0.85,-5.1875,-37.375,-5.9375,0.48046875,-0.5416259765625,-0.5081787109375,-0.4664306640625,-28.375,0.5,29.75,9.74,-0.45,-1.01,moving,10
4.94,27565.683914216,23,3,3,3,3,8.25,1.6,-0.29,-1.48,2.04,0.79,-12.9375,-46.8125,-5.8125,0.4775390625,-0.5438232421875,-0.5098876953125,-0.46502685546875,-28.375,0.5,29.75,9.73,-0.44,-1.09,moving,10
4.95,27565.683914216,23,3,3,3,3,10.27,1.47,-0.77,0.54,1.9,0.39,-24.625,-46.1875,-3.1875,0.47418212890625,-0.54656982421875,-0.51092529296875,-0.46405029296875,-28.375,0.5,29.75,9.72,-0.43,-1.17,moving,10
4.95,27565.700891348,23,3,3,3,3,10.27,1.47,-0.77,0.54,1.9,0.39,-24.625,-46.1875,-3.1875,0.47418212890625,-0.54656982421875,-0.51092529296875,-0.46405029296875,-28.375,0.5,29.75,9.72,-0.43,-1.17,moving,10
4.96,27565.700891348,23,3,3,3,3,11.3,1.06,-0.91,1.58,1.48,0.32,-39.25,-33.125,1.0,0.47088623046875,-0.549560546875,-0.51068115234375,-0.46417236328125,-28.375,0.5,29.75,9.71,-0.42,-1.23,moving,10
4.96,27565.716273347,23,3,3,3,3,12.22,0.47,-0.83,2.51,0.89,0.42,-50.25,-17.0,4.4375,0.4678955078125,-0.55255126953125,-0.509033203125,-0.4654541015625,-27.5625,0.5,30.5625,9.71,-0.42,-1.26,moving,10
4.97,27565.716273347,23,3,3,3,3,13.55,-0.66,-0.41,3.83,-0.24,0.86,-49.8125,-8.5625,5.0625,0.46527099609375,-0.55511474609375,-0.50714111328125,-0.46710205078125,-27.5625,0.5,30.5625,9.71,-0.42,-1.28,moving,10
4.98,27565.745060334,23,3,3,3,3,13.73,-0.9,-0.32,4.02,-0.48,0.98,-35.3125,-11.0,2.5625,0.46319580078125,-0.55712890625,-0.5059814453125,-0.468017578125,-27.5625,0.5,30.5625,9.71,-0.41,-1.3,moving,10
5.0,27565.745060334,23,3,3,3,3,13.65,-0.88,-0.43,3.95,-0.47,0.9,-12.375,-23.125,-3.0625,0.46148681640625,-0.55841064453125,-0.506591796875,-0.46759033203125,-27.5625,0.5,30.5625,9.7,-0.4,-1.34,moving,10
5.01,27565.764367219,23,3,3,3,3,13.42,-0.6,-0.85,3.72,-0.2,0.52,8.4375,-24.5625,-7.0,0.46051025390625,-0.5587158203125,-0.50823974609375,-0.46630859375,-27.5625,0.5,30.5625,9.7,-0.39,-1.38,moving,10
5.02,27565.764367219,23,3,3,3,3,11.48,-0.57,-0.41,1.78,-0.18,0.99,23.0,-15.6875,-8.5625,0.46038818359375,-0.5582275390625,-0.510009765625,-0.46502685546875,-26.875,-0.5625,31.0,9.69,-0.38,-1.4,moving,10
5.03,27565.774234162,23,3,3,3,3,11.21,-0.34,-0.14,1.52,0.03,1.3,34.6875,-23.6875,-12.5,0.4605712890625,-0.5572509765625,-0.512939453125,-0.46282958984375,-26.875,-0.5625,31.0,9.69,-0.37,-1.44,moving,10
5.04,27565.774234162,23,3,3,3,3,10.52,0.04,0.45,0.83,0.4,1.94,45.1875,-26.8125,-12.875,0.4610595703125,-0.555908203125,-0.5164794921875,-0.46002197265625,-26.875,-0.5625,31.0,9.68,-0.36,-1.48,moving,10
5.04,27565.804248688,23,3,3,3,3,11.1,0.87,2.54,1.43,1.23,4.07,45.0,-32.0625,-11.375,0.4613037109375,-0.55487060546875,-0.5201416015625,-0.4569091796875,-26.875,-0.5625,31.0,9.67,-0.35,-1.53,moving,10
5.05,27565.804248688,23,3,3,3,3,10.98,1.31,2.43,1.31,1.66,4.0,21.9375,-23.1875,-8.125,0.46099853515625,-0.55450439453125,-0.52227783203125,-0.45513916015625,-26.875,-0.5625,31.0,9.67,-0.35,-1.57,moving,10
5.07,27565.819983552,23,3,3,3,3,10.3,0.72,1.4,0.63,1.06,2.97,-14.0,2.1875,-0.9375,0.46026611328125,-0.55511474609375,-0.52154541015625,-0.45611572265625,-26.5,-1.0,32.0625,9.67,-0.34,-1.57,moving,10
5.08,27565.819983552,23,3,3,3,3,9.62,0.29,0.54,-0.05,0.63,2.09,-31.875,11.4375,2.125,0.4593505859375,-0.5560302734375,-0.5196533203125,-0.45806884765625,-26.5,-1.0,32.0625,9.67,-0.34,-1.55,moving,10
5.09,27565.834887564,23,3,3,3,3,9.19,0.42,0.13,-0.48,0.76,1.68,-29.4375,2.375,2.75,0.4581298828125,-0.55718994140625,-0.51824951171875,-0.45941162109375,-26.5,-1.0,32.0625,9.67,-0.33,-1.55,moving,10
5.1,27565.834887564,23,3,3,3,3,9.0,0.54,0.34,-0.67,0.87,1.9,-23.625,-3.1875,0.8125,0.4569091796875,-0.55828857421875,-0.51739501953125,-0.4603271484375,-26.5,-1.0,32.0625,9.67,-0.33,-1.55,moving,10
5.11,27565.86459252,23,3,3,3,3,8.62,0.55,0.46,-1.05,0.88,2.0,-23.6875,6.75,-0.5625,0.4560546875,-0.55889892578125,-0.51617431640625,-0.46173095703125,-26.5,-1.0,32.0625,9.67,-0.32,-1.54,moving,10
5.12,27565.86459252,23,3,3,3,3,8.25,0.45,0.52,-1.43,0.77,2.03,-30.1875,18.6875,-1.0,0.45465087890625,-0.56011962890625,-0.5133056640625,-0.46484375,-25.75,-1.25,31.6875,9.68,-0.31,-1.51,moving,10
5.12,27565.8800902,23,3,3,3,3,7.82,0.15,0.44,-1.86,0.46,1.92,-36.8125,22.9375,-0.25,0.453857421875,-0.56060791015625,-0.51092529296875,-0.4676513671875,-25.75,-1.25,31.6875,9.68,-0.3,-1.47,moving,10
5.13,27565.8800902,23,3,3,3,3,7.8,0.13,0.29,-1.88,0.43,1.73,-39.125,19.5,0.5625,0.452880859375,-0.5614013671875,-0.50848388671875,-0.4703369140625,-25.75,-1.25,31.6875,9.69,-0.29,-1.44,moving,10
5.14,27565.914896394,23,3,3,3,3,7.86,0.05,0.17,-1.82,0.34,1.6,-35.375,9.75,1.375,0.45166015625,-0.5623779296875,-0.506591796875,-0.47235107421875,-25.75,-1.25,31.6875,9.69,-0.28,-1.42,moving,10
5.16,27565.914896394,23,3,3,3,3,8.35,0.02,-0.02,-1.34,0.3,1.4,-29.375,0.0,1.5,0.45025634765625,-0.5635986328125,-0.5052490234375,-0.4736328125,-25.75,-1.25,31.6875,9.69,-0.28,-1.43,moving,10
5.17,27565.923817048,23,3,3,3,3,8.58,0.05,-0.01,-1.11,0.33,1.42,-22.9375,-3.3125,1.5625,0.4483642578125,-0.5654296875,-0.50347900390625,-0.47509765625,-25.375,-2.0625,31.6875,9.69,-0.28,-1.43,moving,10
