timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
4.23,615642.735751854,21,1,0,0,0,6.97,1.07,1.28,-2.76,0.27,0.47,8.0,24.4375,-3.25,0.2303466796875,0.6585693359375,-0.158203125,0.69873046875,-32.5,-2.0,-11.875,9.73,0.8,0.8,moving,1
4.24,615642.735751854,21,1,0,0,0,6.89,1.2,1.81,-2.84,0.4,0.97,-6.0625,21.3125,-0.125,0.23095703125,0.65716552734375,-0.15814208984375,0.6998291015625,-32.5,-2.0,-11.875,9.73,0.8,0.84,moving,1
4.25,615642.750213769,21,1,0,0,0,6.29,0.87,1.87,-3.43,0.06,0.99,-16.0,16.5625,0.9375,0.2320556640625,0.65582275390625,-0.1588134765625,0.70062255859375,-32.5,-2.0,-11.875,9.73,0.8,0.87,moving,1
4.26,615642.750213769,21,1,0,0,0,6.17,0.85,1.77,-3.55,0.05,0.87,-15.0625,14.875,-0.0625,0.233154296875,0.65460205078125,-0.159423828125,0.70123291015625,-32.5,-3.75,-13.75,9.73,0.8,0.9,moving,1
4.27,615642.764581566,21,1,0,0,0,6.66,0.92,1.44,-3.06,0.12,0.52,-13.4375,11.625,-1.4375,0.234130859375,0.65362548828125,-0.159912109375,0.70166015625,-32.5,-3.75,-13.75,9.72,0.8,0.92,moving,1
4.28,615642.764581566,21,1,0,0,0,6.66,0.92,1.44,-3.06,0.12,0.52,-13.4375,11.625,-1.4375,0.234130859375,0.65362548828125,-0.159912109375,0.70166015625,-32.5,-3.75,-13.75,9.72,0.8,0.92,moving,1
4.28,615642.779869978,21,1,0,0,0,9.64,0.7,-0.12,-0.08,-0.08,-1.04,-19.5,-3.8125,2.25,0.235107421875,0.6534423828125,-0.16131591796875,0.70123291015625,-32.5,-3.75,-13.75,9.73,0.79,0.92,moving,1
4.29,615642.779869978,21,1,0,0,0,11.62,0.34,-0.53,1.88,-0.42,-1.41,-29.625,-29.0625,9.875,0.23577880859375,0.6544189453125,-0.164306640625,0.69940185546875,-32.5,-3.75,-13.75,9.73,0.77,0.87,moving,1
4.3,615642.810422712,21,1,0,0,0,13.36,0.33,-0.61,3.61,-0.4,-1.41,-39.4375,-49.625,17.8125,0.2362060546875,0.6563720703125,-0.16876220703125,0.69635009765625,-32.5,-3.75,-13.75,9.74,0.73,0.79,moving,1
4.31,615642.810422712,21,1,0,0,0,14.59,0.85,-0.22,4.83,0.16,-0.93,-41.375,-54.8125,21.125,0.23651123046875,0.6585693359375,-0.173583984375,0.6929931640625,-31.375,-3.0625,-13.75,9.75,0.69,0.7,moving,1
4.32,615642.826404564,21,1,0,0,0,15.54,1.72,1.06,5.78,1.06,0.41,-34.125,-38.4375,17.75,0.23681640625,0.659912109375,-0.177490234375,0.69061279296875,-31.375,-3.0625,-13.75,9.76,0.66,0.64,moving,1
4.33,615642.826404564,21,1,0,0,0,15.85,1.81,0.53,6.09,1.17,-0.09,-24.125,-16.9375,10.5625,0.2373046875,0.66021728515625,-0.17987060546875,0.68951416015625,-31.375,-3.0625,-13.75,9.76,0.64,0.62,moving,1
4.34,615642.839994571,21,1,0,0,0,15.75,1.08,0.14,5.98,0.45,-0.44,-17.6875,-18.8125,4.5,0.23773193359375,0.66094970703125,-0.18157958984375,0.688232421875,-31.375,-3.0625,-13.75,9.76,0.63,0.59,moving,1
4.35,615642.839994571,21,1,0,0,0,13.61,0.39,0.5,3.84,-0.23,-0.06,-3.5625,-15.9375,0.1875,0.23773193359375,0.66180419921875,-0.18212890625,0.687255859375,-31.375,-3.0625,-13.75,9.77,0.63,0.56,moving,1
4.36,615642.8554656,21,1,0,0,0,12.39,0.65,0.67,2.62,0.0,0.07,12.75,17.625,-6.1875,0.23760986328125,0.6611328125,-0.1806640625,0.6883544921875,-31.75,-2.375,-13.0,9.76,0.64,0.59,moving,1
4.37,615642.8554656,21,1,0,0,0,11.36,1.08,1.11,1.6,0.42,0.45,27.4375,42.75,-10.3125,0.2373046875,0.6593017578125,-0.177490234375,0.6910400390625,-31.75,-2.375,-13.0,9.76,0.66,0.66,moving,1
4.38,615642.885135684,21,1,0,0,0,10.64,1.35,1.69,0.88,0.66,0.95,33.875,42.5,-11.1875,0.2366943359375,0.6575927734375,-0.1739501953125,0.6937255859375,-31.75,-2.375,-13.0,9.75,0.68,0.73,moving,1
4.39,615642.885135684,21,1,0,0,0,8.37,0.81,1.13,-1.36,0.1,0.32,28.125,46.375,-12.1875,0.236572265625,0.655517578125,-0.17059326171875,0.69659423828125,-31.75,-2.375,-13.0,9.74,0.71,0.8,moving,1
4.4,615642.900160058,21,1,0,0,0,7.31,0.46,0.73,-2.42,-0.26,-0.17,18.8125,57.8125,-11.3125,0.23699951171875,0.652587890625,-0.16754150390625,0.69989013671875,-31.75,-2.375,-13.0,9.73,0.73,0.9,moving,1
