timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
4.54,1663681.075896646,26,3,3,3,0,-40.0,-0.08,1.86,8.51,-3.79,3.58,-28.89,130.6875,-43.4375,587.8125,-0.053955078125,0.7647705078125,0.2877197265625,0.0278,18.25,-7.0,-55.6875,3.7,-1.72,moving,7
4.55,1663681.091446695,26,3,3,3,0,-343.0,1.17,1.45,5.48,-2.51,3.23,-32.31,117.4375,-53.6875,580.0625,-0.07061767578125,0.76513671875,0.2978515625,0.0278,18.25,-7.0,-55.6875,3.68,-1.77,moving,7
4.56,1663681.091446695,26,3,3,3,0,-2260.0,10.93,6.77,-13.68,7.28,8.58,-33.1,109.5,-63.5625,572.8125,-0.087890625,0.76458740234375,0.30780029296875,0.0278,18.25,-7.0,-55.6875,3.65,-1.81,moving,7
4.57,1663681.122894123,26,3,3,3,0,-3140.0,19.37,7.44,-22.5,15.71,9.31,-29.33,112.5,-32.0,564.5,-0.10198974609375,0.7647705078125,0.3175048828125,0.0278,18.25,-7.0,-55.625,3.65,-1.86,moving,7
4.58,1663681.122894123,26,3,3,3,0,-2575.0,20.68,4.17,-16.84,17.01,5.98,-5.04,-22.375,1.625,565.75,-0.102783203125,0.7628173828125,0.31988525390625,0.0274,18.5625,2.375,-55.6875,3.67,-1.81,moving,7
4.59,1663681.13594466,26,3,3,3,0,-2401.0,22.68,3.15,-15.05,18.99,4.69,-3.24,-170.1875,12.6875,576.75,-0.09814453125,0.75408935546875,0.3233642578125,0.0274,18.5625,2.375,-55.9375,3.69,-1.53,moving,7
4.6,1663681.13594466,26,3,3,3,0,-2052.0,27.98,-6.35,-11.52,24.23,-5.27,1.08,-295.875,32.0,595.625,-0.08734130859375,0.73974609375,0.326904296875,0.0274,18.5625,2.375,-56.1875,3.74,-1.07,moving,7
4.61,1663681.16664514,26,3,3,3,0,-2235.0,16.12,-12.03,-13.33,12.29,-11.54,-1.8,-367.4375,50.0,618.0,-0.0740966796875,0.72076416015625,0.33282470703125,0.0274,18.5625,2.375,-56.3125,3.82,-0.48,moving,7
4.62,1663681.16664514,26,3,3,3,0,-2850.0,2.03,-26.47,-19.5,-1.86,-26.61,4.9,-411.25,42.3125,643.0,-0.057861328125,0.69976806640625,0.33563232421875,0.0274,18.5625,2.375,-56.1875,3.89,0.13,moving,7
4.63,1663681.172091145,26,3,3,3,0,-2208.0,5.03,-7.95,-13.11,1.09,-8.37,33.67,-273.5,25.8125,660.125,-0.03668212890625,0.6907958984375,0.325439453125,0.0264,19.0,5.0,-56.0,3.94,0.42,moving,7
