timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
5.1,608309.722364526,21,1,1,0,0,7.59,-0.06,-0.85,-2.14,-0.58,0.18,-9.625,-12.75,14.1875,0.42315673828125,-0.550048828125,-0.5001220703125,-0.5179443359375,4.375,16.5625,-2.875,9.73,0.51,-1.03,moving,1
5.1,608309.736872867,21,1,1,0,0,9.34,-0.4,-2.8,-0.38,-0.89,-1.72,-9.6875,-28.6875,19.625,0.42236328125,-0.55255126953125,-0.49981689453125,-0.5162353515625,4.375,16.5625,-2.875,9.73,0.48,-1.08,moving,1
5.11,608309.736872867,21,1,1,0,0,15.7,-1.14,-6.4,5.98,-1.58,-5.22,0.375,-60.1875,27.5,0.42095947265625,-0.55645751953125,-0.50067138671875,-0.5123291015625,4.375,16.5625,-2.875,9.72,0.43,-1.18,moving,1
5.12,608309.752685693,21,1,1,0,0,19.09,-0.3,-4.44,9.38,-0.68,-3.1,18.9375,-94.4375,33.8125,0.41925048828125,-0.56146240234375,-0.50335693359375,-0.50567626953125,4.375,16.5625,-2.875,9.7,0.37,-1.34,moving,1
5.13,608309.752685693,21,1,1,0,0,19.91,2.82,0.6,10.22,2.49,2.07,25.4375,-76.5625,28.6875,0.41839599609375,-0.56512451171875,-0.505859375,-0.49969482421875,4.375,16.5625,-2.875,9.68,0.32,-1.47,moving,1
5.14,608309.783109277,21,1,1,0,0,19.69,3.45,1.9,10.0,3.16,3.41,15.625,-16.3125,12.5,0.4189453125,-0.5657958984375,-0.50653076171875,-0.49774169921875,5.75,16.5625,-2.5,9.68,0.29,-1.5,moving,1
5.15,608309.783109277,21,1,1,0,0,15.45,0.72,-2.86,5.77,0.42,-1.35,13.5625,-2.125,-1.375,0.41949462890625,-0.56536865234375,-0.50726318359375,-0.49713134765625,5.75,16.5625,-2.5,9.68,0.29,-1.5,moving,1
5.16,608309.798079654,21,1,1,0,0,12.88,-0.48,-2.54,3.19,-0.79,-1.04,11.875,4.1875,-7.4375,0.419921875,-0.56439208984375,-0.50799560546875,-0.4970703125,5.75,16.5625,-2.5,9.68,0.3,-1.5,moving,1
5.17,608309.798079654,21,1,1,0,0,14.25,0.0,-0.59,4.56,-0.31,0.87,-15.0625,14.4375,1.25,0.419921875,-0.56439208984375,-0.5067138671875,-0.4984130859375,5.75,16.5625,-2.5,9.69,0.3,-1.47,moving,1
5.18,608309.812268985,21,1,1,0,0,11.54,-0.64,-0.93,1.84,-0.95,0.47,-9.4375,37.1875,-3.25,0.4208984375,-0.56298828125,-0.505126953125,-0.500732421875,5.75,16.5625,-2.5,9.69,0.31,-1.41,moving,1
5.19,608309.812268985,21,1,1,0,0,11.82,0.17,-1.15,2.11,-0.15,0.21,18.125,23.9375,-12.4375,0.42230224609375,-0.56072998046875,-0.505615234375,-0.5015869140625,6.5,15.875,-3.6875,9.7,0.32,-1.37,moving,1
5.2,608309.845351261,21,1,1,0,0,10.17,0.73,-1.84,0.46,0.37,-0.51,29.625,28.875,-20.375,0.42413330078125,-0.55743408203125,-0.5068359375,-0.50244140625,6.5,15.875,-3.6875,9.7,0.35,-1.32,moving,1
5.21,608309.845351261,21,1,1,0,0,10.02,0.77,-1.43,0.31,0.38,-0.15,29.3125,27.5625,-22.625,0.42578125,-0.55413818359375,-0.50823974609375,-0.50335693359375,6.5,15.875,-3.6875,9.71,0.38,-1.28,moving,1
5.22,608309.857019107,21,1,1,0,0,8.3,0.82,-1.77,-1.41,0.4,-0.53,18.5625,29.75,-20.125,0.4271240234375,-0.55126953125,-0.5089111328125,-0.50469970703125,6.5,15.875,-3.6875,9.71,0.41,-1.23,moving,1
5.23,608309.857019107,21,1,1,0,0,8.27,0.7,-1.62,-1.44,0.25,-0.43,9.4375,26.875,-16.125,0.4281005859375,-0.54901123046875,-0.50909423828125,-0.50616455078125,6.5,15.875,-3.6875,9.72,0.44,-1.18,moving,1
5.24,608309.872740624,21,1,1,0,0,7.4,0.44,-1.62,-2.32,-0.02,-0.47,5.375,23.25,-10.6875,0.42889404296875,-0.54730224609375,-0.50897216796875,-0.5074462890625,5.75,16.1875,-3.6875,9.72,0.46,-1.14,moving,1
5.25,608309.872740624,21,1,1,0,0,6.53,0.43,-1.34,-3.2,-0.04,-0.22,2.4375,20.375,-9.625,0.42950439453125,-0.54583740234375,-0.5087890625,-0.5086669921875,5.75,16.1875,-3.6875,9.73,0.47,-1.11,moving,1
5.26,608309.904254133,21,1,1,0,0,6.1,0.62,-1.01,-3.63,0.13,0.07,-4.0,13.875,-7.1875,0.42962646484375,-0.5450439453125,-0.5084228515625,-0.509765625,5.75,16.1875,-3.6875,9.73,0.49,-1.08,moving,1
5.27,608309.904254133,21,1,1,0,0,5.89,0.57,-0.9,-3.83,0.07,0.17,-15.125,5.9375,-4.6875,0.428955078125,-0.545166015625,-0.50775146484375,-0.51092529296875,5.75,16.1875,-3.6875,9.73,0.5,-1.07,moving,1
5.28,608309.917785831,21,1,1,0,0,5.77,0.5,-0.68,-3.96,0.0,0.39,-20.0,-3.625,-2.3125,0.427734375,-0.54595947265625,-0.507080078125,-0.51171875,5.75,16.1875,-3.6875,9.73,0.5,-1.08,moving,1
