timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
5.74,27233.561982291,27,3,3,3,0,9.63,-1.47,-0.36,-0.1,-0.53,0.27,9.5,-7.3125,-2.625,0.6243896484375,0.231689453125,-0.692138671875,0.27813720703125,-18.6875,31.375,-2.375,9.74,-0.93,-0.64,moving,10
5.75,27233.561982291,27,3,3,3,0,9.66,-1.5,-0.43,-0.07,-0.55,0.21,8.75,-9.125,-2.1875,0.62371826171875,0.23211669921875,-0.6923828125,0.27880859375,-18.6875,31.375,-2.375,9.73,-0.94,-0.65,moving,10
5.76,27233.579551423,27,3,3,3,0,9.67,-1.54,-0.54,-0.06,-0.58,0.12,8.5625,-10.9375,-2.625,0.6229248046875,0.23260498046875,-0.69268798828125,0.27935791015625,-18.6875,31.375,-2.375,9.73,-0.95,-0.66,moving,10
5.77,27233.579551423,27,3,3,3,0,9.69,-1.47,-0.58,-0.04,-0.51,0.1,9.0625,-13.3125,-2.5625,0.6219482421875,0.233154296875,-0.693115234375,0.2799072265625,-18.6875,31.375,-2.375,9.73,-0.96,-0.68,moving,10
5.78,27233.590022655,27,3,3,3,0,9.68,-1.38,-0.62,-0.04,-0.41,0.07,9.6875,-13.1875,-2.6875,0.6209716796875,0.23388671875,-0.693603515625,0.2803955078125,-18.0,31.0,-0.75,9.73,-0.96,-0.7,moving,10
5.78,27233.590022655,27,3,3,3,0,9.69,-1.33,-0.61,-0.03,-0.36,0.1,9.0,-13.6875,-2.625,0.6199951171875,0.234619140625,-0.69403076171875,0.28082275390625,-18.0,31.0,-0.75,9.73,-0.96,-0.72,moving,10
5.79,27233.621442781,27,3,3,3,0,9.68,-1.15,-0.55,-0.04,-0.18,0.19,7.75,-15.125,-2.375,0.61895751953125,0.23541259765625,-0.69464111328125,0.281005859375,-18.0,31.0,-0.75,9.73,-0.96,-0.74,moving,10
5.81,27233.621442781,27,3,3,3,0,9.62,-1.12,-0.62,-0.1,-0.15,0.15,6.5625,-16.875,-1.9375,0.61785888671875,0.236328125,-0.6953125,0.28094482421875,-18.0,31.0,-0.75,9.72,-0.96,-0.77,moving,10
5.82,27233.635173819,27,3,3,3,0,9.54,-1.02,-0.73,-0.18,-0.05,0.07,6.5625,-18.9375,-1.6875,0.6165771484375,0.23724365234375,-0.6961669921875,0.2808837890625,-18.0,31.0,-0.75,9.72,-0.96,-0.8,moving,10
5.83,27233.635173819,27,3,3,3,0,9.49,-0.81,-0.85,-0.22,0.14,-0.02,7.4375,-21.875,-1.5,0.61517333984375,0.23828125,-0.6971435546875,0.28076171875,-19.75,31.0,-2.375,9.72,-0.96,-0.83,moving,10
