timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
4.38,30156.908251744,31,0,1,0,0,2.83,0.12,-2.56,-6.58,-0.11,0.14,48.125,163.0625,-35.75,0.5950927734375,0.13623046875,-0.78717041015625,0.08734130859375,18.25,37.375,5.0,9.42,0.24,-2.71,moving,11
4.39,30156.908251744,31,0,1,0,0,2.21,-0.01,-2.55,-7.3,-0.29,-0.19,76.375,213.625,-44.3125,0.60906982421875,0.1416015625,-0.77484130859375,0.09283447265625,18.25,37.375,5.0,9.51,0.28,-2.36,moving,11
4.4,30156.939039464,31,0,1,0,0,1.33,0.59,-3.3,-8.26,0.28,-1.34,68.9375,239.875,-34.0625,0.62457275390625,0.14556884765625,-0.76092529296875,0.0986328125,15.75,36.0,5.0,9.6,0.31,-1.96,moving,11
4.41,30156.939039464,31,0,1,0,0,0.96,1.16,-3.62,-8.7,0.83,-2.02,32.0625,219.5,-18.1875,0.6387939453125,0.1466064453125,-0.748291015625,0.1025390625,15.75,36.0,5.0,9.66,0.33,-1.59,moving,11
4.42,30156.954556147,31,0,1,0,0,0.71,1.34,-3.73,-8.99,0.99,-2.4,-15.75,160.1875,-6.0,0.6494140625,0.1446533203125,-0.7393798828125,0.10321044921875,15.75,36.0,5.0,9.71,0.34,-1.32,moving,11
4.43,30156.954556147,31,0,1,0,0,0.44,1.01,-3.58,-9.28,0.66,-2.4,-53.0625,85.125,5.375,0.655517578125,0.14056396484375,-0.73504638671875,0.10113525390625,15.75,36.0,5.0,9.72,0.34,-1.17,moving,11
4.44,30156.98332169,31,0,1,0,0,0.11,0.31,-3.17,-9.61,-0.02,-2.02,-68.9375,10.75,15.6875,0.65692138671875,0.135498046875,-0.7352294921875,0.0977783203125,15.75,36.0,5.0,9.73,0.33,-1.15,moving,11
4.45,30156.98332169,31,0,1,0,0,0.33,0.32,-3.08,-9.39,0.0,-1.83,-57.75,-60.25,17.8125,0.653564453125,0.13153076171875,-0.7393798828125,0.0943603515625,14.0,36.6875,1.1875,9.72,0.31,-1.25,moving,11
4.46,30156.987398513,31,0,1,0,0,0.63,0.42,-2.76,-9.05,0.11,-1.31,-26.4375,-120.0,8.75,0.64599609375,0.1304931640625,-0.74652099609375,0.091796875,14.0,36.6875,1.1875,9.69,0.3,-1.45,moving,11
4.46,30156.987398513,31,0,1,0,0,0.63,0.42,-2.76,-9.05,0.11,-1.31,-26.4375,-120.0,8.75,0.64599609375,0.1304931640625,-0.74652099609375,0.091796875,14.0,36.6875,1.1875,9.69,0.3,-1.45,moving,11
4.47,30156.99770259,31,0,1,0,0,1.14,0.43,-2.46,-8.5,0.11,-0.74,8.5,-155.4375,-2.8125,0.6357421875,0.13238525390625,-0.75506591796875,0.09039306640625,14.0,36.6875,1.1875,9.64,0.31,-1.71,moving,11
4.48,30156.99770259,31,0,1,0,0,1.69,-0.24,-1.29,-7.9,-0.56,0.7,31.75,-164.75,-9.8125,0.62451171875,0.13604736328125,-0.7637939453125,0.09002685546875,14.0,36.6875,1.1875,9.59,0.31,-1.99,moving,11
4.49,30157.030185419,31,0,1,0,0,1.72,-0.56,-0.64,-7.81,-0.88,1.6,36.125,-144.5625,-10.0,0.61444091796875,0.13983154296875,-0.77117919921875,0.09014892578125,14.0,36.6875,1.1875,9.54,0.32,-2.24,moving,11
4.5,30157.030185419,31,0,1,0,0,1.62,-0.69,-0.12,-7.87,-1.01,2.28,26.0,-102.4375,-5.4375,0.60723876953125,0.14239501953125,-0.77642822265625,0.09033203125,6.0,38.25,4.5,9.49,0.32,-2.41,moving,11
4.51,30157.043987136,31,0,1,0,0,0.79,-0.37,0.27,-8.68,-0.69,2.77,9.3125,-50.625,0.0,0.60369873046875,0.143310546875,-0.77899169921875,0.09033203125,6.0,38.25,4.5,9.47,0.31,-2.49,moving,11
4.52,30157.043987136,31,0,1,0,0,0.2,-0.18,0.36,-9.27,-0.49,2.86,-8.5,-3.625,6.25,0.603515625,0.1424560546875,-0.77935791015625,0.09002685546875,6.0,38.25,4.5,9.47,0.3,-2.5,moving,11
4.53,30157.059822586,31,0,1,0,0,-0.2,0.07,0.31,-9.69,-0.23,2.76,-29.375,28.25,10.875,0.60565185546875,0.13995361328125,-0.77825927734375,0.0889892578125,6.0,38.25,4.5,9.48,0.3,-2.45,moving,11
4.54,30157.059822586,31,0,1,0,0,-0.09,0.05,-0.04,-9.6,-0.24,2.35,-49.0625,34.25,14.625,0.60845947265625,0.13604736328125,-0.7769775390625,0.08685302734375,6.0,38.25,4.5,9.5,0.3,-2.39,moving,11
4.55,30157.088153518,31,0,1,0,0,1.43,-0.11,-1.12,-8.07,-0.4,1.26,-63.25,3.5,22.125,0.6092529296875,0.13116455078125,-0.77752685546875,0.083740234375,7.375,38.25,4.1875,9.5,0.29,-2.38,moving,11
4.56,30157.088153518,31,0,1,0,0,2.77,-0.41,-2.04,-6.7,-0.68,0.46,-65.375,-72.6875,32.0625,0.60479736328125,0.12603759765625,-0.7822265625,0.0802001953125,7.375,38.25,4.1875,9.47,0.26,-2.5,moving,11
4.57,30157.102385208,31,0,1,0,0,4.42,-0.83,-3.23,-4.96,-1.05,-0.41,-46.625,-192.375,41.0,0.591796875,0.12213134765625,-0.79302978515625,0.0770263671875,7.375,38.25,4.1875,9.38,0.21,-2.82,moving,11
4.58,30157.102385208,31,0,1,0,0,6.76,-1.24,-4.87,-2.43,-1.38,-1.49,-9.0625,-347.1875,49.0,0.5672607421875,0.12054443359375,-0.8111572265625,0.0751953125,7.375,38.25,4.1875,9.2,0.14,-3.38,moving,11
