timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
5.74,1154832.310259257,27,3,3,3,0,-4.84,-8.89,-1.48,0.27,-0.7,0.2,-40.6875,21.0,24.0,0.36090087890625,-0.02862548828125,0.76507568359375,-0.53253173828125,-29.1875,48.25,22.1875,-5.11,-8.19,-1.69,moving,5
5.75,1154832.324427185,27,3,3,3,0,-4.46,-8.18,-1.39,0.68,-0.02,0.34,-23.125,19.25,27.8125,0.36083984375,-0.026611328125,0.766845703125,-0.5301513671875,-29.1875,48.25,22.1875,-5.15,-8.16,-1.74,moving,5
5.76,1154832.324427185,27,3,3,3,0,-4.31,-6.83,-1.01,0.87,1.29,0.75,-7.3125,16.5,32.0625,0.3612060546875,-0.02392578125,0.76776123046875,-0.5286865234375,-29.1875,48.25,22.1875,-5.19,-8.13,-1.76,moving,5
5.77,1154832.356948181,27,3,3,3,0,-4.36,-6.15,-0.84,0.86,1.94,0.92,3.9375,14.6875,34.75,0.36181640625,-0.02081298828125,0.76812744140625,-0.52789306640625,-28.875,47.875,22.5625,-5.23,-8.1,-1.77,moving,5
5.78,1154832.356948181,27,3,3,3,0,-4.14,-5.73,-0.68,1.14,2.33,1.08,11.0625,16.625,37.625,0.3624267578125,-0.0172119140625,0.7681884765625,-0.52752685546875,-28.875,47.875,22.5625,-5.28,-8.06,-1.77,moving,5
5.79,1154832.370549784,27,3,3,3,0,-3.73,-5.4,-0.54,1.59,2.63,1.22,13.9375,21.5625,39.8125,0.36285400390625,-0.0130615234375,0.76824951171875,-0.5272216796875,-28.875,47.875,22.5625,-5.33,-8.03,-1.77,moving,5
5.8,1154832.370549784,27,3,3,3,0,-3.19,-4.43,-0.5,2.18,3.56,1.27,13.9375,28.75,41.125,0.36279296875,-0.008544921875,0.7685546875,-0.52691650390625,-28.875,47.875,22.5625,-5.38,-8.0,-1.77,moving,5
5.81,1154832.384354675,27,3,3,3,0,-3.03,-4.05,-0.49,2.38,3.91,1.3,12.25,38.75,39.875,0.362060546875,-0.00372314453125,0.76922607421875,-0.5264892578125,-28.875,47.875,22.5625,-5.42,-7.96,-1.79,moving,5
5.82,1154832.384354675,27,3,3,3,0,-2.66,-3.81,-0.56,2.79,4.12,1.26,9.0625,48.5,38.25,0.36053466796875,0.0013427734375,0.77032470703125,-0.52587890625,-29.5625,49.0,22.1875,-5.46,-7.93,-1.83,moving,5
5.83,1154832.415336161,27,3,3,3,0,-2.21,-3.51,-0.57,3.27,4.39,1.3,8.75,57.625,36.25,0.35833740234375,0.0067138671875,0.771728515625,-0.52532958984375,-29.5625,49.0,22.1875,-5.49,-7.9,-1.87,moving,5
5.84,1154832.415336161,27,3,3,3,0,-1.5,-2.74,-0.74,4.01,5.13,1.17,11.5625,64.1875,33.625,0.35552978515625,0.01226806640625,0.77313232421875,-0.5250244140625,-29.5625,49.0,22.1875,-5.51,-7.87,-1.92,moving,5
5.85,1154832.428779968,27,3,3,3,0,-1.31,-2.29,-0.79,4.22,5.55,1.17,15.875,68.125,30.9375,0.35235595703125,0.0179443359375,0.77447509765625,-0.52508544921875,-29.5625,49.0,22.1875,-5.53,-7.85,-1.96,moving,5
5.86,1154832.428779968,27,3,3,3,0,-1.38,-1.73,-0.74,4.16,6.09,1.25,21.375,68.5625,29.25,0.3489990234375,0.02374267578125,0.7755126953125,-0.5255126953125,-29.5625,49.0,22.1875,-5.55,-7.83,-2.0,moving,5
5.87,1154832.444984151,27,3,3,3,0,-1.61,-1.1,-0.76,3.95,6.7,1.26,27.1875,66.4375,29.5,0.3458251953125,0.02960205078125,0.7762451171875,-0.52630615234375,-27.75,50.5,18.6875,-5.57,-7.81,-2.02,moving,5
5.88,1154832.444984151,27,3,3,3,0,-2.21,0.15,-0.74,3.37,7.94,1.29,31.5,61.8125,31.0,0.34295654296875,0.03546142578125,0.77655029296875,-0.52734375,-27.75,50.5,18.6875,-5.59,-7.79,-2.04,moving,5
5.89,1154832.458418233,27,3,3,3,0,-2.21,0.15,-0.74,3.37,7.94,1.29,31.5,61.8125,31.0,0.34295654296875,0.03546142578125,0.77655029296875,-0.52734375,-27.75,50.5,18.6875,-5.59,-7.79,-2.04,moving,5
5.89,1154832.458418233,27,3,3,3,0,-2.63,0.55,-0.71,2.97,8.32,1.33,33.125,54.6875,33.1875,0.34063720703125,0.041259765625,0.77655029296875,-0.5284423828125,-27.75,50.5,18.6875,-5.61,-7.77,-2.05,moving,5
5.9,1154832.473000956,27,3,3,3,0,-3.09,0.72,-0.68,2.54,8.48,1.37,32.1875,46.1875,33.75,0.3389892578125,0.046630859375,0.77630615234375,-0.5294189453125,-27.75,50.5,18.6875,-5.64,-7.75,-2.05,moving,5
5.91,1154832.473000956,27,3,3,3,0,-3.86,-0.95,-0.9,1.8,6.77,1.14,28.625,39.0,31.5625,0.337646484375,0.0513916015625,0.77593994140625,-0.5302734375,-27.75,50.5,18.6875,-5.67,-7.73,-2.05,moving,5
5.92,1154832.511088603,27,3,3,3,0,-4.52,-3.3,-1.0,1.17,4.4,1.05,20.6875,30.9375,29.375,0.33685302734375,0.055419921875,0.7757568359375,-0.53070068359375,-28.375,51.875,14.75,-5.7,-7.7,-2.05,moving,5
5.93,1154832.511088603,27,3,3,3,0,-5.6,-6.54,-1.11,0.13,1.13,0.95,8.5625,19.8125,31.375,0.3369140625,0.0587158203125,0.77581787109375,-0.5302734375,-28.375,51.875,14.75,-5.73,-7.68,-2.06,moving,5
5.94,1154832.518949076,27,3,3,3,0,-6.91,-10.84,-1.37,-1.13,-3.19,0.68,0.1875,3.375,32.375,0.33819580078125,0.06109619140625,0.77569580078125,-0.529296875,-28.375,51.875,14.75,-5.77,-7.64,-2.06,moving,5
5.95,1154832.518949076,27,3,3,3,0,-10.25,-19.67,-3.51,-4.42,-12.05,-1.47,6.5,-19.5625,31.5,0.3409423828125,0.0625,0.774658203125,-0.5289306640625,-28.375,51.875,14.75,-5.82,-7.61,-2.04,moving,5
