timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
0.36,0.323486451,27,3,3,3,1,-5.95,-6.8,-1.98,-0.5,1.12,-0.09,-3.75,-10.75,4.9375,0.6051025390625,-0.4736328125,0.6102294921875,-0.192626953125,-28.75,39.5625,9.6875,-5.45,-7.92,-1.89,walking_forward,5
0.37,0.323486451,27,3,3,3,1,-6.28,-7.03,-2.01,-0.82,0.88,-0.12,-4.375,-9.9375,4.875,0.60552978515625,-0.47381591796875,0.6099853515625,-0.1917724609375,-28.75,39.5625,9.6875,-5.46,-7.92,-1.89,walking_forward,5
0.38,0.326817424,27,3,3,3,1,-6.53,-7.43,-2.16,-1.06,0.48,-0.26,-4.375,-8.5625,5.0625,0.60589599609375,-0.47393798828125,0.60980224609375,-0.19091796875,-28.75,39.5625,9.6875,-5.47,-7.91,-1.89,walking_forward,5
0.39,0.326817424,27,3,3,3,1,-6.66,-8.23,-2.5,-1.18,-0.32,-0.61,-2.9375,-7.5,5.125,0.60626220703125,-0.47393798828125,0.60968017578125,-0.190185546875,-28.75,39.5625,9.6875,-5.48,-7.9,-1.88,walking_forward,5
0.4,0.339550456,27,3,3,3,1,-6.59,-8.44,-2.73,-1.1,-0.54,-0.84,-0.4375,-6.5625,5.4375,0.606689453125,-0.4737548828125,0.60955810546875,-0.1895751953125,-28.75,39.5625,9.6875,-5.49,-7.9,-1.88,walking_forward,5
0.41,0.339550456,27,3,3,3,2,-6.52,-8.48,-2.85,-1.02,-0.58,-0.98,1.875,-6.1875,5.5625,0.607177734375,-0.47344970703125,0.60943603515625,-0.18914794921875,-29.5,39.25,9.6875,-5.5,-7.89,-1.87,walking_forward,5
0.42,0.354817627,27,3,3,3,2,-6.42,-8.48,-2.96,-0.91,-0.58,-1.09,2.125,-4.8125,5.875,0.60760498046875,-0.47308349609375,0.609375,-0.188720703125,-29.5,39.25,9.6875,-5.51,-7.89,-1.86,walking_forward,5
0.43,0.354817627,27,3,3,3,2,-6.4,-8.5,-2.93,-0.88,-0.61,-1.07,0.0625,-1.8125,5.75,0.6077880859375,-0.47283935546875,0.6094970703125,-0.1883544921875,-29.5,39.25,9.6875,-5.51,-7.88,-1.86,walking_forward,5
0.44,0.371065674,27,3,3,3,2,-6.44,-8.57,-2.87,-0.91,-0.69,-0.99,-3.1875,2.1875,4.9375,0.607666015625,-0.47271728515625,0.60986328125,-0.18804931640625,-29.5,39.25,9.6875,-5.52,-7.88,-1.87,walking_forward,5
0.45,0.371065674,27,3,3,3,2,-6.48,-8.59,-2.85,-0.96,-0.72,-0.97,-6.625,5.0,4.1875,0.607177734375,-0.4727783203125,0.61041259765625,-0.1876220703125,-29.5,39.25,9.6875,-5.52,-7.87,-1.88,walking_forward,5
0.46,0.403194662,27,3,3,3,2,-6.59,-8.63,-2.88,-1.06,-0.76,-0.98,-8.1875,4.3125,3.8125,0.60662841796875,-0.472900390625,0.6109619140625,-0.18719482421875,-29.5,39.25,9.25,-5.53,-7.87,-1.9,walking_forward,5
0.47,0.403194662,27,3,3,3,2,-6.7,-8.49,-3.09,-1.16,-0.63,-1.18,-7.8125,1.125,4.3125,0.6063232421875,-0.47308349609375,0.611328125,-0.18658447265625,-29.5,39.25,9.25,-5.53,-7.86,-1.91,walking_forward,5
0.48,0.415797038,27,3,3,3,2,-6.68,-8.42,-3.41,-1.13,-0.56,-1.49,-6.75,-3.0,5.5,0.6063232421875,-0.47320556640625,0.61151123046875,-0.185791015625,-29.5,39.25,9.25,-5.54,-7.85,-1.91,walking_forward,5
0.49,0.415797038,27,3,3,3,2,-6.6,-8.32,-3.57,-1.05,-0.48,-1.65,-4.4375,-6.6875,6.3125,0.6065673828125,-0.47320556640625,0.61151123046875,-0.1849365234375,-29.5,39.25,9.25,-5.55,-7.84,-1.91,walking_forward,5
0.5,0.430594035,27,3,3,3,2,-6.47,-8.21,-3.57,-0.9,-0.37,-1.66,-2.75,-8.5625,6.5625,0.60699462890625,-0.47314453125,0.61138916015625,-0.18408203125,-29.5,39.25,9.25,-5.57,-7.84,-1.91,walking_forward,5
0.51,0.430594035,27,3,3,3,2,-6.1,-7.88,-3.57,-0.52,-0.05,-1.66,-3.375,-7.25,6.75,0.60736083984375,-0.47308349609375,0.611328125,-0.1832275390625,-30.375,40.6875,10.375,-5.58,-7.83,-1.91,walking_forward,5
0.52,0.46095752,27,3,3,3,2,-5.87,-7.7,-3.44,-0.28,0.12,-1.53,-3.5,-4.8125,6.875,0.6075439453125,-0.4730224609375,0.6114501953125,-0.1824951171875,-30.375,40.6875,10.375,-5.59,-7.82,-1.91,walking_forward,5
0.53,0.46095752,27,3,3,3,2,-5.75,-7.51,-3.29,-0.15,0.3,-1.37,-2.6875,-2.25,7.4375,0.607666015625,-0.4727783203125,0.61163330078125,-0.18182373046875,-30.375,40.6875,10.375,-5.6,-7.81,-1.91,walking_forward,5
0.54,0.475199423,27,3,3,3,2,-5.5,-7.12,-2.98,0.1,0.68,-1.07,-1.5625,-0.4375,8.25,0.60772705078125,-0.472412109375,0.612060546875,-0.18133544921875,-30.375,40.6875,10.375,-5.61,-7.8,-1.91,walking_forward,5
0.55,0.475199423,27,3,3,3,2,-5.39,-6.99,-2.91,0.23,0.8,-0.99,0.1875,-0.1875,9.25,0.60784912109375,-0.471923828125,0.6124267578125,-0.1807861328125,-30.375,40.6875,10.375,-5.62,-7.79,-1.91,walking_forward,5
0.56,0.495099935,27,3,3,3,2,-5.32,-6.86,-2.9,0.32,0.92,-0.99,2.75,-1.8125,10.125,0.60821533203125,-0.4713134765625,0.61273193359375,-0.18035888671875,-28.875,39.875,10.0,-5.64,-7.78,-1.91,walking_forward,5
0.57,0.495099935,27,3,3,3,2,-5.2,-6.77,-2.94,0.45,1.0,-1.04,5.3125,-4.5625,11.125,0.60882568359375,-0.470458984375,0.61285400390625,-0.17987060546875,-28.875,39.875,10.0,-5.65,-7.78,-1.9,walking_forward,5
0.58,0.526478557,27,3,3,3,2,-4.96,-6.6,-2.97,0.71,1.16,-1.08,6.8125,-7.1875,11.8125,0.60968017578125,-0.4696044921875,0.61285400390625,-0.17926025390625,-28.875,39.875,10.0,-5.67,-7.77,-1.88,walking_forward,5
0.59,0.526478557,27,3,3,3,2,-4.82,-6.61,-2.89,0.86,1.14,-1.03,7.25,-9.4375,12.375,0.61065673828125,-0.46868896484375,0.61279296875,-0.1785888671875,-28.875,39.875,10.0,-5.69,-7.76,-1.86,walking_forward,5
0.6,0.535025432,27,3,3,3,2,-4.72,-6.57,-2.87,0.99,1.17,-1.03,7.25,-10.625,12.1875,0.6116943359375,-0.46783447265625,0.61260986328125,-0.17791748046875,-28.875,39.875,10.0,-5.71,-7.75,-1.84,walking_forward,5
0.61,0.535025432,27,3,3,3,2,-4.62,-6.57,-2.77,1.11,1.16,-0.95,5.9375,-11.125,11.9375,0.61273193359375,-0.467041015625,0.6124267578125,-0.1771240234375,-28.875,39.5,8.75,-5.73,-7.74,-1.82,walking_forward,5
0.62,0.551360637,27,3,3,3,2,-4.59,-6.54,-2.66,1.15,1.18,-0.85,4.0625,-11.25,10.875,0.6136474609375,-0.4664306640625,0.6121826171875,-0.17626953125,-28.875,39.5,8.75,-5.75,-7.73,-1.81,walking_forward,5
0.63,0.551360637,27,3,3,3,2,-4.63,-6.53,-2.63,1.14,1.18,-0.83,2.75,-11.8125,10.0,0.614501953125,-0.4659423828125,0.6119384765625,-0.1754150390625,-28.875,39.5,8.75,-5.77,-7.72,-1.79,walking_forward,5
0.64,0.581223349,27,3,3,3,2,-4.61,-6.55,-2.63,1.17,1.15,-0.85,2.4375,-12.375,9.0,0.61541748046875,-0.46551513671875,0.61163330078125,-0.174560546875,-28.875,39.5,8.75,-5.78,-7.71,-1.78,walking_forward,5
0.65,0.581223349,27,3,3,3,2,-4.67,-6.59,-2.65,1.12,1.11,-0.89,2.6875,-13.3125,8.0,0.6163330078125,-0.46514892578125,0.6112060546875,-0.1737060546875,-28.875,39.5,8.75,-5.8,-7.7,-1.76,walking_forward,5
0.66,0.598912802,27,3,3,3,2,-4.7,-6.63,-2.75,1.1,1.06,-0.96,3.375,-13.9375,6.5625,0.6156005859375,-0.46588134765625,0.61163330078125,-0.1728515625,-28.1875,40.25,9.1875,-5.8,-7.69,-1.78,walking_forward,5
0.67,0.598912802,27,3,3,3,2,-4.77,-6.62,-2.78,1.03,1.06,-0.97,3.3125,-14.375,4.9375,0.61492919921875,-0.46673583984375,0.6119384765625,-0.1719970703125,-28.1875,40.25,9.1875,-5.8,-7.69,-1.81,walking_forward,5
0.68,0.611247722,27,3,3,3,2,-4.84,-6.62,-2.83,0.96,1.06,-1.0,2.9375,-14.0625,3.125,0.6141357421875,-0.46759033203125,0.61224365234375,-0.17120361328125,-28.1875,40.25,9.1875,-5.8,-7.68,-1.83,walking_forward,5
0.69,0.611247722,27,3,3,3,2,-4.97,-6.61,-2.83,0.83,1.07,-0.97,2.25,-13.9375,1.4375,0.61334228515625,-0.46856689453125,0.612548828125,-0.17034912109375,-28.1875,40.25,9.1875,-5.8,-7.68,-1.85,walking_forward,5
0.7,0.640040528,27,3,3,3,2,-5.23,-6.64,-2.86,0.57,1.03,-1.01,1.5,-14.375,0.0,0.6141357421875,-0.46868896484375,0.61181640625,-0.16986083984375,-28.1875,40.25,9.1875,-5.8,-7.68,-1.84,walking_forward,5
0.71,0.640040528,27,3,3,3,2,-5.31,-6.73,-2.86,0.5,0.95,-1.03,1.1875,-15.625,-0.625,0.614990234375,-0.46893310546875,0.61090087890625,-0.1693115234375,-28.1875,39.875,9.1875,-5.81,-7.68,-1.82,walking_forward,5
0.72,0.655875163,27,3,3,3,2,-5.4,-6.82,-2.94,0.41,0.86,-1.13,1.0625,-17.1875,-0.9375,0.61590576171875,-0.46917724609375,0.6099853515625,-0.168701171875,-28.1875,39.875,9.1875,-5.81,-7.68,-1.8,walking_forward,5
0.73,0.655875163,27,3,3,3,2,-5.64,-7.05,-3.12,0.17,0.63,-1.34,1.3125,-18.5625,-0.625,0.616943359375,-0.46942138671875,0.60894775390625,-0.16802978515625,-28.1875,39.875,9.1875,-5.82,-7.68,-1.78,walking_forward,5
0.74,0.672052287,27,3,3,3,2,-5.78,-7.18,-3.15,0.04,0.5,-1.38,1.5625,-19.8125,-0.3125,0.6180419921875,-0.4696044921875,0.60784912109375,-0.16729736328125,-28.1875,39.875,9.1875,-5.82,-7.68,-1.76,walking_forward,5
0.75,0.672052287,27,3,3,3,2,-5.89,-7.28,-3.2,-0.06,0.4,-1.46,1.3125,-21.125,-0.0625,0.61920166015625,-0.4698486328125,0.606689453125,-0.16650390625,-28.1875,39.875,9.1875,-5.83,-7.68,-1.74,walking_forward,5
0.76,0.702315186,27,3,3,3,2,-5.92,-7.31,-3.2,-0.08,0.36,-1.48,0.4375,-21.25,0.0,0.62030029296875,-0.47021484375,0.6055908203125,-0.1656494140625,-27.375,39.1875,11.1875,-5.84,-7.68,-1.72,walking_forward,5
0.77,0.702315186,27,3,3,3,2,-5.9,-7.26,-3.24,-0.05,0.42,-1.54,-0.375,-20.8125,0.125,0.621337890625,-0.47052001953125,0.6044921875,-0.16473388671875,-27.375,39.1875,11.1875,-5.84,-7.68,-1.7,walking_forward,5
0.78,0.715622152,27,3,3,3,2,-5.88,-7.2,-3.27,-0.03,0.47,-1.58,-1.5625,-20.5625,-0.0625,0.62237548828125,-0.47088623046875,0.6033935546875,-0.163818359375,-27.375,39.1875,11.1875,-5.85,-7.68,-1.68,walking_forward,5
0.79,0.715622152,27,3,3,3,2,-5.91,-7.18,-3.28,-0.05,0.5,-1.61,-2.4375,-20.625,-0.3125,0.623291015625,-0.4713134765625,0.60235595703125,-0.162841796875,-27.375,39.1875,11.1875,-5.85,-7.68,-1.66,walking_forward,5
0.8,0.730443401,27,3,3,3,2,-5.92,-7.18,-3.28,-0.06,0.49,-1.63,-2.875,-21.1875,-0.625,0.624267578125,-0.47186279296875,0.6011962890625,-0.16180419921875,-27.375,39.1875,11.1875,-5.86,-7.68,-1.64,walking_forward,5
0.81,0.730443401,27,3,3,3,2,-5.99,-7.18,-3.3,-0.11,0.48,-1.62,-3.9375,-21.375,-1.1875,0.6234130859375,-0.47320556640625,0.6015625,-0.159912109375,-28.1875,39.1875,11.875,-5.87,-7.67,-1.68,walking_forward,5
0.82,0.761703329,27,3,3,3,2,-6.05,-7.28,-3.35,-0.17,0.37,-1.63,-5.625,-21.4375,-1.8125,0.62249755859375,-0.474609375,0.6019287109375,-0.157958984375,-28.1875,39.1875,11.875,-5.87,-7.65,-1.71,walking_forward,5
0.83,0.761703329,27,3,3,3,2,-6.13,-7.43,-3.47,-0.25,0.2,-1.71,-7.1875,-20.8125,-2.6875,0.6214599609375,-0.4761962890625,0.602294921875,-0.156005859375,-28.1875,39.1875,11.875,-5.88,-7.64,-1.75,walking_forward,5
0.84,0.775833456,27,3,3,3,2,-6.16,-7.6,-3.62,-0.28,0.03,-1.83,-8.375,-20.25,-3.8125,0.6202392578125,-0.4779052734375,0.60260009765625,-0.15411376953125,-28.1875,39.1875,11.875,-5.88,-7.63,-1.79,walking_forward,5
0.85,0.775833456,27,3,3,3,2,-6.09,-7.51,-3.79,-0.21,0.12,-2.0,-10.75,-19.8125,-5.125,0.62078857421875,-0.47906494140625,0.6014404296875,-0.1529541015625,-28.1875,39.1875,11.875,-5.88,-7.63,-1.78,walking_forward,5
0.86,0.790855836,27,3,3,3,2,-6.06,-7.44,-3.72,-0.18,0.19,-1.93,-14.6875,-18.0,-6.5,0.6209716796875,-0.48046875,0.6004638671875,-0.15179443359375,-28.875,39.1875,11.875,-5.88,-7.63,-1.79,walking_forward,5
0.87,0.790855836,27,3,3,3,2,-6.09,-7.42,-3.58,-0.22,0.21,-1.78,-18.8125,-15.0,-7.9375,0.620849609375,-0.48211669921875,0.59954833984375,-0.15057373046875,-28.875,39.1875,11.875,-5.87,-7.64,-1.8,walking_forward,5
0.88,0.822815553,27,3,3,3,2,-6.16,-7.22,-3.17,-0.29,0.42,-1.35,-20.625,-11.375,-9.0625,0.62042236328125,-0.48388671875,0.598876953125,-0.14947509765625,-28.875,39.1875,11.875,-5.86,-7.64,-1.81,walking_forward,5
