timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
1.47,1.432113201,23,3,3,3,3,-874.0,3.8,-3.08,0.09,0.31,-0.65,-3.26,-36.0625,-2.125,580.625,0.54730224609375,0.5697021484375,-0.233154296875,0.0245,-4.375,-3.6875,-55.1875,3.48,-2.43,climb_up,2
1.48,1.432113201,23,3,3,3,3,-876.0,3.8,-3.02,0.09,0.32,-0.65,-3.13,-32.9375,-2.8125,583.1875,0.5455322265625,0.568603515625,-0.23388671875,0.0245,-4.375,-3.6875,-55.3125,3.48,-2.37,climb_up,2
1.49,1.447987672,23,3,3,3,3,-867.0,3.71,-3.0,0.19,0.22,-0.69,-2.97,-30.625,-3.625,585.5625,0.5438232421875,0.56768798828125,-0.234619140625,0.0245,-4.6875,-5.5,-55.375,3.48,-2.31,climb_up,2
1.5,1.447987672,23,3,3,3,3,-851.0,3.65,-3.03,0.36,0.16,-0.77,-2.83,-30.0625,-4.0,587.8125,0.5421142578125,0.56671142578125,-0.2353515625,0.0245,-4.6875,-5.5,-55.5,3.48,-2.25,climb_up,2
1.51,1.453930787,23,3,3,3,3,-820.0,3.55,-3.15,0.69,0.06,-0.95,-2.72,-29.9375,-4.4375,590.0625,0.54046630859375,0.5657958984375,-0.23614501953125,0.0245,-4.6875,-5.5,-55.5625,3.48,-2.2,climb_up,2
1.52,1.453930787,23,3,3,3,3,-807.0,3.53,-3.23,0.83,0.04,-1.09,-2.64,-29.625,-4.5,592.25,0.538818359375,0.56488037109375,-0.2369384765625,0.0245,-4.6875,-5.5,-55.6875,3.48,-2.14,climb_up,2
1.53,1.466765911,23,3,3,3,3,-795.0,3.49,-3.35,0.97,0.0,-1.26,-2.56,-28.8125,-4.9375,594.3125,0.53717041015625,0.56396484375,-0.23773193359375,0.0245,-4.6875,-5.5,-55.75,3.48,-2.09,climb_up,2
1.54,1.466765911,23,3,3,3,3,-783.0,3.48,-3.45,1.1,0.0,-1.41,-2.48,-27.75,-4.8125,596.375,0.53558349609375,0.5631103515625,-0.23846435546875,0.0245,-4.0,-7.0625,-55.8125,3.48,-2.03,climb_up,2
1.55,1.48277291,23,3,3,3,3,-750.0,3.3,-3.71,1.44,-0.17,-1.72,-2.39,-24.6875,-5.1875,598.1875,0.5340576171875,0.56243896484375,-0.2391357421875,0.0245,-4.0,-7.0625,-55.875,3.48,-1.99,climb_up,2
1.56,1.48277291,23,3,3,3,3,-736.0,3.13,-3.73,1.58,-0.34,-1.77,-2.26,-19.875,-5.4375,599.75,0.53265380859375,0.56195068359375,-0.2396240234375,0.0245,-4.0,-7.0625,-55.9375,3.47,-1.95,climb_up,2
1.57,1.513242636,23,3,3,3,3,-723.0,3.0,-3.6,1.73,-0.46,-1.68,-2.1,-13.625,-5.9375,600.875,0.53143310546875,0.56182861328125,-0.23992919921875,0.0245,-4.0,-7.0625,-56.0,3.47,-1.92,climb_up,2
1.58,1.513242636,23,3,3,3,3,-713.0,2.92,-3.43,1.83,-0.53,-1.53,-1.93,-7.8125,-6.375,601.6875,0.5303955078125,0.56201171875,-0.239990234375,0.0245,-4.0,-7.0625,-56.0625,3.46,-1.9,climb_up,2
1.59,1.52692208,23,3,3,3,3,-712.0,2.88,-2.84,1.85,-0.57,-0.94,-1.84,-4.5625,-6.8125,602.3125,0.52935791015625,0.56231689453125,-0.239990234375,0.0231,-3.5625,-9.0,-56.0625,3.45,-1.89,climb_up,2
