timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
0.48,0.425809815,25,3,3,3,0,-937.0,3.13,-3.23,-0.02,0.87,-1.34,2.07,-18.6875,25.75,650.125,0.16461181640625,0.7547607421875,0.014404296875,0.0077,14.5625,-19.75,-58.4375,2.26,-1.89,Walking,7
0.49,0.425809815,25,3,3,3,0,-942.0,3.06,-3.44,-0.08,0.76,-1.57,2.13,-16.6875,26.25,651.0,0.1671142578125,0.75347900390625,0.0147705078125,0.0077,14.5625,-19.75,-58.375,2.3,-1.87,Walking,7
0.5,0.439005372,25,3,3,3,0,-934.0,2.95,-3.75,0.0,0.61,-1.89,2.24,-15.5,26.25,651.75,0.16961669921875,0.75225830078125,0.01507568359375,0.0077,14.5625,-19.75,-58.375,2.33,-1.85,Walking,7
0.51,0.439005372,25,3,3,3,0,-923.0,2.85,-3.8,0.09,0.47,-1.96,2.43,-14.375,26.375,652.4375,0.1722412109375,0.7510986328125,0.01531982421875,0.0077,15.25,-21.6875,-58.3125,2.37,-1.83,Walking,7
0.52,0.454998821,25,3,3,3,0,-913.0,2.77,-3.71,0.19,0.35,-1.89,2.71,-13.625,26.4375,653.0625,0.1749267578125,0.74993896484375,0.01544189453125,0.0077,15.25,-21.6875,-58.25,2.41,-1.82,Walking,7
0.53,0.454998821,25,3,3,3,0,-904.0,2.68,-3.62,0.27,0.23,-1.81,3.08,-13.1875,26.3125,653.5625,0.177734375,0.74884033203125,0.01544189453125,0.0077,15.25,-21.6875,-58.25,2.45,-1.81,Walking,7
0.54,0.485063559,25,3,3,3,0,-880.0,2.53,-3.3,0.5,0.05,-1.5,3.49,-13.25,25.625,654.0625,0.1806640625,0.74774169921875,0.0152587890625,0.0077,15.25,-21.6875,-58.1875,2.48,-1.8,Walking,7
0.55,0.485063559,25,3,3,3,0,-861.0,2.61,-3.07,0.69,0.09,-1.28,3.72,-13.625,24.4375,654.5625,0.18359375,0.74664306640625,0.014892578125,0.0077,15.25,-21.6875,-58.125,2.51,-1.78,Walking,7
0.56,0.50072168,25,3,3,3,0,-846.0,2.61,-2.97,0.83,0.06,-1.2,3.43,-13.4375,23.0625,655.0625,0.186279296875,0.74560546875,0.01458740234375,0.0092,14.5625,-21.25,-58.125,2.55,-1.77,Walking,7
0.57,0.50072168,25,3,3,3,0,-806.0,2.38,-3.24,1.22,-0.19,-1.48,3.02,-15.125,21.75,655.6875,0.18878173828125,0.74444580078125,0.01434326171875,0.0092,14.5625,-21.25,-58.0625,2.58,-1.76,Walking,7
0.58,0.514603964,25,3,3,3,0,-790.0,2.39,-3.3,1.39,-0.21,-1.56,2.93,-18.9375,20.625,656.5625,0.191162109375,0.7430419921875,0.01397705078125,0.0092,14.5625,-21.25,-58.0625,2.6,-1.73,Walking,7
0.59,0.514603964,25,3,3,3,0,-783.0,2.43,-3.21,1.45,-0.19,-1.5,3.04,-21.5,19.5,657.625,0.19354248046875,0.7415771484375,0.01348876953125,0.0092,14.5625,-21.25,-58.0,2.63,-1.71,Walking,7
0.6,0.545837607,25,3,3,3,0,-774.0,2.43,-2.98,1.53,-0.22,-1.29,3.13,-21.1875,18.0625,658.625,0.19586181640625,0.7401123046875,0.01287841796875,0.0092,14.5625,-21.25,-58.0,2.65,-1.68,Walking,7
