timestamp,android_nano_timestamp,temperature,calib_mag,calib_accel,calib_gyro,calib_sys,acc_x,acc_y,acc_z,lacc_x,lacc_y,lacc_z,gyro_x,gyro_y,gyro_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,gravity_x,gravity_y,gravity_z,label,person
1.29,1.249280681,27,3,3,3,2,-2.56,9.5,1.07,0.02,0.1,-0.01,0.0,-1.0625,0.1875,0.20367431640625,0.34600830078125,-0.5697021484375,-0.71710205078125,-11.0625,-38.375,25.0,-2.59,9.39,1.09,Nothing,5
1.3,1.249280681,27,3,3,3,2,-2.53,9.49,1.05,0.05,0.1,-0.04,-1.0625,-1.25,0.0,0.20367431640625,0.34588623046875,-0.56964111328125,-0.71722412109375,-9.875,-37.25,25.375,-2.59,9.39,1.09,Nothing,5
1.31,1.251050497,27,3,3,3,2,-2.48,9.44,1.03,0.1,0.04,-0.06,-1.625,-1.0625,-0.0625,0.20367431640625,0.3458251953125,-0.569580078125,-0.71728515625,-9.875,-37.25,25.375,-2.58,9.39,1.09,Nothing,5
1.32,1.251050497,27,3,3,3,2,-2.47,9.42,1.02,0.11,0.03,-0.07,-1.5625,-0.5625,-0.5,0.20367431640625,0.345703125,-0.5694580078125,-0.7174072265625,-9.875,-37.25,25.375,-2.58,9.39,1.1,Nothing,5
1.33,1.256452882,27,3,3,3,2,-2.45,9.42,1.07,0.13,0.03,-0.02,-1.0,0.0,-0.6875,0.20367431640625,0.34576416015625,-0.56939697265625,-0.71746826171875,-9.875,-37.25,25.375,-2.59,9.39,1.1,Nothing,5
1.33,1.256452882,27,3,3,3,2,-2.48,9.44,1.18,0.1,0.05,0.08,-0.375,0.5,-0.625,0.20361328125,0.34576416015625,-0.56939697265625,-0.71746826171875,-9.875,-37.25,25.375,-2.59,9.39,1.1,Nothing,5
1.34,1.270603883,27,3,3,3,2,-2.47,9.51,1.23,0.11,0.12,0.13,-0.1875,0.8125,-0.3125,0.20367431640625,0.3458251953125,-0.5693359375,-0.71746826171875,-9.5625,-37.25,25.0,-2.59,9.39,1.1,Nothing,5
1.35,1.270603883,27,3,3,3,2,-2.52,9.47,1.19,0.07,0.08,0.09,-0.6875,0.875,-0.375,0.2037353515625,0.34588623046875,-0.56927490234375,-0.71746826171875,-9.5625,-37.25,25.0,-2.59,9.39,1.1,Nothing,5
1.36,1.302752809,27,3,3,3,2,-2.61,9.47,1.16,-0.02,0.08,0.05,-1.375,1.125,-0.25,0.203857421875,0.34588623046875,-0.5692138671875,-0.717529296875,-9.5625,-37.25,25.0,-2.59,9.39,1.1,Nothing,5
1.38,1.302752809,27,3,3,3,2,-2.58,9.51,1.13,0.0,0.12,0.02,-2.0,0.75,0.0625,0.2039794921875,0.345947265625,-0.56903076171875,-0.71759033203125,-9.5625,-37.25,25.0,-2.59,9.39,1.1,Nothing,5
1.39,1.316120932,27,3,3,3,2,-2.62,9.51,1.07,-0.02,0.11,-0.03,-3.1875,0.0,0.0,0.20404052734375,0.34588623046875,-0.56884765625,-0.7177734375,-9.5625,-37.25,25.0,-2.59,9.39,1.11,Nothing,5
1.4,1.316120932,27,3,3,3,2,-2.58,9.49,1.06,0.0,0.1,-0.05,-3.9375,-0.5,-0.125,0.20416259765625,0.34576416015625,-0.568603515625,-0.71795654296875,-10.6875,-37.6875,25.0,-2.59,9.39,1.12,Nothing,5
1.41,1.346608155,27,3,3,3,2,-2.59,9.5,1.04,0.0,0.11,-0.08,-2.9375,-0.0625,-0.375,0.20428466796875,0.34576416015625,-0.56842041015625,-0.71807861328125,-10.6875,-37.6875,25.0,-2.59,9.39,1.12,Nothing,5
1.41,1.346608155,27,3,3,3,2,-2.52,9.45,1.08,0.07,0.06,-0.04,-1.9375,0.125,-0.625,0.20428466796875,0.345703125,-0.5682373046875,-0.71820068359375,-10.6875,-37.6875,25.0,-2.59,9.39,1.12,Nothing,5
1.42,1.361584311,27,3,3,3,2,-2.49,9.4,1.14,0.1,0.01,0.01,-1.625,0.1875,-0.625,0.20428466796875,0.345703125,-0.568115234375,-0.71832275390625,-10.6875,-37.6875,25.0,-2.59,9.38,1.13,Nothing,5
1.43,1.361584311,27,3,3,3,2,-2.5,9.39,1.15,0.09,0.0,0.02,-1.3125,0.625,-0.5625,0.204345703125,0.34576416015625,-0.56805419921875,-0.71832275390625,-10.6875,-37.6875,25.0,-2.59,9.38,1.13,Nothing,5
1.44,1.375945843,27,3,3,3,2,-2.53,9.39,1.17,0.06,0.0,0.04,-0.75,0.5625,-0.5625,0.204345703125,0.3458251953125,-0.56793212890625,-0.7183837890625,-9.875,-37.6875,24.5625,-2.59,9.38,1.13,Nothing,5
1.46,1.375945843,27,3,3,3,2,-2.54,9.37,1.19,0.05,-0.01,0.06,-0.3125,0.625,-0.4375,0.20440673828125,0.34588623046875,-0.56793212890625,-0.7183837890625,-9.875,-37.6875,24.5625,-2.59,9.38,1.13,Nothing,5
1.47,1.406551515,27,3,3,3,2,-2.53,9.37,1.16,0.05,-0.01,0.02,-0.4375,0.625,-0.125,0.20440673828125,0.34588623046875,-0.56793212890625,-0.71832275390625,-9.875,-37.6875,24.5625,-2.59,9.38,1.13,Nothing,5
